time,cpu,gc,size,used,classes,classes_shared,live,daemon
"18:56:49.146, 15 maj 2023","14,3","0,0","197 132 288","126 152 968","13 941","0","40","36"
"18:56:50.146, 15 maj 2023","13,9","0,0","197 132 288","151 599 080","13 941","0","40","36"
"18:56:51.146, 15 maj 2023","15,0","0,0","197 132 288","133 115 384","13 941","0","40","36"
"18:56:52.147, 15 maj 2023","14,5","0,0","197 132 288","162 652 520","13 941","0","40","36"
"18:56:53.148, 15 maj 2023","14,6","0,0","197 132 288","150 475 752","13 941","0","40","36"
"18:56:54.149, 15 maj 2023","14,1","0,0","197 132 288","137 915 304","13 941","0","40","36"
"18:56:55.151, 15 maj 2023","13,9","0,0","197 132 288","125 631 192","13 941","0","40","36"
"18:56:56.153, 15 maj 2023","15,4","0,0","197 132 288","157 137 936","13 941","0","40","36"
"18:56:57.153, 15 maj 2023","14,7","0,0","197 132 288","144 881 224","13 941","0","40","36"
"18:56:58.154, 15 maj 2023","14,5","0,0","197 132 288","132 461 872","13 941","0","40","36"
"18:56:59.155, 15 maj 2023","14,3","0,0","197 132 288","161 847 432","13 941","0","40","36"
"18:57:00.157, 15 maj 2023","14,3","0,0","197 132 288","153 661 336","13 941","0","40","36"
"18:57:01.158, 15 maj 2023","15,1","0,0","197 132 288","145 430 248","13 941","0","40","36"
"18:57:02.158, 15 maj 2023","14,9","0,0","197 132 288","139 366 992","13 941","0","40","36"
"18:57:03.158, 15 maj 2023","15,2","0,0","197 132 288","131 150 264","13 941","0","40","36"
"18:57:04.159, 15 maj 2023","13,8","0,0","197 132 288","162 828 696","13 941","0","40","36"
"18:57:05.160, 15 maj 2023","14,1","0,0","197 132 288","154 631 560","13 941","0","40","36"
"18:57:06.161, 15 maj 2023","15,6","0,0","197 132 288","146 305 896","13 941","0","40","36"
"18:57:07.161, 15 maj 2023","14,3","0,0","197 132 288","140 350 664","13 941","0","40","36"
"18:57:08.162, 15 maj 2023","15,0","0,0","197 132 288","132 111 576","13 941","0","40","36"
"18:57:09.162, 15 maj 2023","14,3","0,0","197 132 288","125 948 616","13 941","0","40","36"
"18:57:10.163, 15 maj 2023","14,1","0,0","197 132 288","157 481 784","13 941","0","40","36"
"18:57:11.163, 15 maj 2023","15,3","0,0","197 132 288","151 370 408","13 941","0","40","36"
"18:57:12.164, 15 maj 2023","14,4","0,0","197 132 288","147 293 624","13 941","0","40","36"
"18:57:13.164, 15 maj 2023","15,5","0,0","197 132 288","143 422 008","13 941","0","40","36"
"18:57:14.164, 15 maj 2023","15,2","0,0","197 132 288","141 358 184","13 941","0","40","36"
"18:57:15.165, 15 maj 2023","14,1","0,0","197 132 288","137 296 232","13 941","0","40","36"
"18:57:16.165, 15 maj 2023","14,9","0,0","197 132 288","133 438 632","13 941","0","40","36"
"18:57:17.166, 15 maj 2023","14,8","0,0","197 132 288","131 401 448","13 941","0","40","36"
"18:57:18.167, 15 maj 2023","15,1","0,0","197 132 288","127 397 352","13 941","0","40","36"
"18:57:19.168, 15 maj 2023","14,3","0,0","197 132 288","161 277 800","13 941","0","40","36"
"18:57:20.168, 15 maj 2023","14,2","0,0","197 132 288","159 235 704","13 941","0","40","36"
"18:57:21.168, 15 maj 2023","15,5","0,0","197 132 288","155 214 568","13 941","0","40","36"
"18:57:22.170, 15 maj 2023","14,8","0,0","197 132 288","150 936 296","13 941","0","40","36"
"18:57:23.170, 15 maj 2023","14,8","0,0","197 132 288","149 285 736","13 941","0","40","36"
"18:57:24.171, 15 maj 2023","14,8","0,0","197 132 288","149 378 496","13 941","0","40","36"
"18:57:25.171, 15 maj 2023","14,1","0,0","197 132 288","151 652 232","13 941","0","40","36"
"18:57:26.172, 15 maj 2023","15,1","0,0","197 132 288","151 791 984","13 941","0","40","36"
"18:57:27.174, 15 maj 2023","14,7","0,0","197 132 288","151 876 328","13 941","0","40","36"
"18:57:28.175, 15 maj 2023","14,7","0,0","197 132 288","152 178 360","13 941","0","40","36"
"18:57:29.177, 15 maj 2023","14,2","0,0","197 132 288","152 220 904","13 941","0","40","36"
"18:57:30.179, 15 maj 2023","14,4","0,0","197 132 288","154 491 432","13 941","0","40","36"
"18:57:31.179, 15 maj 2023","15,1","0,0","197 132 288","152 645 176","13 941","0","40","36"
"18:57:32.180, 15 maj 2023","14,8","0,0","197 132 288","152 940 136","13 941","0","40","36"
"18:57:33.181, 15 maj 2023","14,6","0,0","197 132 288","153 052 520","13 941","0","40","36"
"18:57:34.181, 15 maj 2023","14,4","0,0","197 132 288","155 260 912","13 941","0","40","36"
"18:57:35.183, 15 maj 2023","14,3","0,0","197 132 288","157 450 344","13 941","0","40","36"
"18:57:36.184, 15 maj 2023","14,9","0,0","197 132 288","159 772 736","13 941","0","40","36"
"18:57:37.184, 15 maj 2023","14,9","0,0","197 132 288","130 776 392","13 941","0","40","36"
"18:57:38.185, 15 maj 2023","14,9","0,0","197 132 288","137 129 064","13 941","0","40","36"
"18:57:39.187, 15 maj 2023","14,4","0,0","197 132 288","141 549 848","13 941","0","40","36"
"18:57:40.188, 15 maj 2023","14,0","0,0","197 132 288","145 862 760","13 941","0","40","36"
"18:57:41.189, 15 maj 2023","14,8","0,0","197 132 288","150 320 816","13 941","0","40","36"
"18:57:42.189, 15 maj 2023","14,7","0,0","197 132 288","154 678 504","13 941","0","40","36"
"18:57:43.190, 15 maj 2023","16,1","0,0","197 132 288","159 024 296","13 941","0","40","36"
"18:57:44.190, 15 maj 2023","13,8","0,0","197 132 288","163 274 008","13 941","0","40","36"
"18:57:45.190, 15 maj 2023","14,7","0,0","197 132 288","134 198 784","13 941","0","40","36"
"18:57:46.190, 15 maj 2023","15,6","0,0","197 132 288","140 663 528","13 941","0","40","36"
"18:57:47.191, 15 maj 2023","14,4","0,0","197 132 288","149 138 136","13 941","0","40","36"
"18:57:48.192, 15 maj 2023","14,6","0,0","197 132 288","157 706 936","13 941","0","40","36"
"18:57:49.194, 15 maj 2023","14,2","0,0","197 132 288","137 113 896","13 941","0","40","36"
"18:57:50.194, 15 maj 2023","14,4","0,0","197 132 288","145 549 144","13 941","0","40","36"
"18:57:51.194, 15 maj 2023","15,2","0,0","197 132 288","154 169 056","13 941","0","40","36"
"18:57:52.197, 15 maj 2023","14,4","0,0","197 132 288","162 646 040","13 941","0","40","36"
"18:57:53.197, 15 maj 2023","14,8","0,1","197 132 288","139 958 488","13 941","0","40","36"
"18:57:54.198, 15 maj 2023","14,1","0,0","197 132 288","150 676 584","13 941","0","40","36"
"18:57:55.199, 15 maj 2023","14,4","0,0","197 132 288","159 075 912","13 941","0","40","36"
"18:57:56.200, 15 maj 2023","15,5","0,0","197 132 288","138 353 584","13 941","0","40","36"
"18:57:57.202, 15 maj 2023","14,8","0,0","197 132 288","149 047 496","13 941","0","40","36"
"18:57:58.203, 15 maj 2023","14,9","0,0","197 132 288","134 631 368","13 941","0","40","36"
"18:57:59.204, 15 maj 2023","15,1","0,0","197 132 288","149 426 360","13 941","0","40","36"
"18:58:00.205, 15 maj 2023","14,7","0,0","197 132 288","135 226 392","13 941","0","40","36"
"18:58:01.205, 15 maj 2023","15,8","0,0","197 132 288","152 107 176","13 941","0","40","36"
"18:58:02.205, 15 maj 2023","14,5","0,0","197 132 288","162 700 488","13 941","0","40","36"
"18:58:03.206, 15 maj 2023","14,9","0,0","197 132 288","148 263 336","13 941","0","40","36"
"18:58:04.207, 15 maj 2023","14,3","0,0","197 132 288","163 192 552","13 941","0","40","36"
"18:58:05.208, 15 maj 2023","14,4","0,0","197 132 288","148 881 480","13 941","0","40","36"
"18:58:06.209, 15 maj 2023","15,7","0,0","197 132 288","138 665 864","13 941","0","40","36"
"18:58:07.210, 15 maj 2023","14,8","0,0","197 132 288","155 682 040","13 941","0","40","36"
"18:58:08.211, 15 maj 2023","14,8","0,0","197 132 288","147 271 976","13 941","0","40","36"
"18:58:09.211, 15 maj 2023","14,5","0,0","197 132 288","162 357 336","13 941","0","40","36"
"18:58:10.212, 15 maj 2023","14,4","0,0","197 132 288","151 924 520","13 941","0","40","36"
"18:58:11.212, 15 maj 2023","15,3","0,0","197 132 288","139 734 480","13 941","0","40","36"
"18:58:12.212, 15 maj 2023","14,8","0,0","197 132 288","158 827 656","13 941","0","40","36"
"18:58:13.214, 15 maj 2023","14,7","0,0","197 132 288","148 557 512","13 941","0","40","36"
"18:58:14.215, 15 maj 2023","14,5","0,0","197 132 288","140 515 792","13 941","0","40","36"
"18:58:15.215, 15 maj 2023","14,7","0,0","197 132 288","163 470 952","13 941","0","40","36"
"18:58:16.216, 15 maj 2023","15,4","0,0","197 132 288","151 393 992","13 941","0","40","36"
"18:58:17.217, 15 maj 2023","14,6","0,0","197 132 288","147 399 720","13 941","0","40","36"
"18:58:18.218, 15 maj 2023","14,7","0,0","197 132 288","141 324 952","13 941","0","40","36"
"18:58:19.219, 15 maj 2023","14,5","0,0","197 132 288","139 701 096","13 941","0","40","36"
"18:58:20.219, 15 maj 2023","14,2","0,0","197 132 288","162 726 040","13 941","0","40","36"
"18:58:21.219, 15 maj 2023","15,1","0,0","197 132 288","154 686 656","13 941","0","40","36"
"18:58:22.220, 15 maj 2023","15,4","0,0","197 132 288","152 853 152","13 941","0","40","36"
"18:58:23.220, 15 maj 2023","14,5","0,0","197 132 288","142 449 032","13 941","0","40","36"
"18:58:24.221, 15 maj 2023","14,7","0,0","197 132 288","140 685 808","13 941","0","40","36"
"18:58:25.222, 15 maj 2023","14,6","0,0","197 132 288","163 842 744","13 941","0","40","36"
"18:58:26.222, 15 maj 2023","15,7","0,1","197 132 288","160 136 424","13 941","0","40","36"
"18:58:27.224, 15 maj 2023","15,4","0,0","197 132 288","156 044 904","13 941","0","40","36"
"18:58:28.226, 15 maj 2023","14,5","0,0","197 132 288","150 087 448","13 941","0","40","36"
"18:58:29.226, 15 maj 2023","14,4","0,0","197 132 288","148 057 776","13 941","0","40","36"
"18:58:30.226, 15 maj 2023","14,7","0,0","197 132 288","142 042 984","13 941","0","40","36"
"18:58:31.226, 15 maj 2023","15,7","0,0","197 132 288","161 410 120","13 941","0","40","36"
"18:58:32.227, 15 maj 2023","15,0","0,1","197 132 288","142 632 744","13 941","0","40","36"
"18:58:33.229, 15 maj 2023","15,0","0,0","197 132 288","165 770 224","13 941","0","40","36"
"18:58:34.229, 15 maj 2023","14,7","0,0","197 132 288","164 052 776","13 941","0","40","36"
"18:58:35.230, 15 maj 2023","14,3","0,0","197 132 288","162 365 576","13 941","0","40","36"
"18:58:36.230, 15 maj 2023","15,8","0,1","197 132 288","164 677 928","13 941","0","40","36"
"18:58:37.230, 15 maj 2023","15,3","0,0","197 132 288","162 965 704","13 941","0","40","36"
"18:58:38.231, 15 maj 2023","15,0","0,1","197 132 288","148 530 824","13 941","0","40","36"
"18:58:39.232, 15 maj 2023","14,3","0,0","197 132 288","148 856 808","13 941","0","40","36"
"18:58:40.232, 15 maj 2023","14,6","0,0","197 132 288","155 329 952","13 941","0","40","36"
"18:58:41.234, 15 maj 2023","15,2","0,0","197 132 288","160 008 488","13 941","0","40","36"
"18:58:42.234, 15 maj 2023","15,7","0,0","197 132 288","164 504 680","13 941","0","40","36"
"18:58:43.236, 15 maj 2023","16,3","0,1","197 132 288","148 024 232","13 941","0","40","36"
"18:58:44.236, 15 maj 2023","14,8","0,0","197 132 288","152 605 224","13 941","0","40","36"
"18:58:45.237, 15 maj 2023","14,4","0,0","197 132 288","159 114 232","13 941","0","40","36"
"18:58:46.239, 15 maj 2023","16,7","0,1","197 132 288","155 450 040","13 941","0","40","36"
"18:58:47.239, 15 maj 2023","18,2","0,1","197 132 288","166 410 568","13 941","0","40","36"
"18:58:48.239, 15 maj 2023","17,2","0,1","197 132 288","156 081 744","13 941","0","41","37"
"18:58:49.240, 15 maj 2023","14,7","0,0","197 132 288","167 000 136","13 941","0","41","37"
"18:58:50.240, 15 maj 2023","14,3","0,1","197 132 288","158 935 272","13 941","0","41","37"
"18:58:51.240, 15 maj 2023","15,6","0,1","197 132 288","155 251 416","13 941","0","41","37"
"18:58:52.242, 15 maj 2023","15,1","0,1","197 132 288","153 619 408","13 941","0","41","37"
"18:58:53.244, 15 maj 2023","15,0","0,0","197 132 288","153 850 120","13 941","0","40","36"
"18:58:54.245, 15 maj 2023","14,3","0,1","197 132 288","150 123 088","13 941","0","40","36"
"18:58:55.247, 15 maj 2023","14,8","0,1","197 132 288","152 763 688","13 941","0","40","36"
"18:58:56.247, 15 maj 2023","15,8","0,1","197 132 288","161 447 608","13 941","0","40","36"
"18:58:57.248, 15 maj 2023","15,2","0,0","197 132 288","151 483 960","13 941","0","40","36"
"18:58:58.249, 15 maj 2023","14,9","0,1","197 132 288","157 943 256","13 941","0","40","36"
"18:58:59.251, 15 maj 2023","18,7","0,1","197 132 288","166 786 216","13 941","0","40","36"
"18:59:00.251, 15 maj 2023","14,7","0,1","236 978 176","175 593 256","13 941","0","40","36"
"18:59:01.252, 15 maj 2023","15,2","0,0","236 978 176","198 796 552","13 941","0","40","36"
"18:59:02.252, 15 maj 2023","15,3","0,0","236 978 176","171 931 176","13 941","0","40","36"
"18:59:03.254, 15 maj 2023","14,2","0,0","236 978 176","191 101 736","13 941","0","40","36"
"18:59:04.255, 15 maj 2023","14,8","0,0","236 978 176","170 537 176","13 941","0","40","36"
"18:59:05.255, 15 maj 2023","14,5","0,0","236 978 176","197 920 344","13 941","0","40","36"
"18:59:06.256, 15 maj 2023","15,2","0,0","236 978 176","177 321 544","13 941","0","40","36"
"18:59:07.256, 15 maj 2023","15,1","0,0","236 978 176","158 723 176","13 941","0","40","36"
"18:59:08.257, 15 maj 2023","14,4","0,0","236 978 176","183 722 536","13 941","0","40","36"
"18:59:09.258, 15 maj 2023","14,3","0,0","236 978 176","163 056 928","13 941","0","40","36"
"18:59:10.259, 15 maj 2023","14,1","0,0","236 978 176","188 282 008","13 941","0","40","36"
"18:59:11.260, 15 maj 2023","14,9","0,0","236 978 176","167 748 344","13 941","0","40","36"
"18:59:12.261, 15 maj 2023","15,2","0,0","236 978 176","192 913 064","13 941","0","40","36"
"18:59:13.262, 15 maj 2023","14,8","0,0","236 978 176","172 125 064","13 941","0","40","36"
"18:59:14.263, 15 maj 2023","14,2","0,0","236 978 176","199 526 472","13 941","0","40","36"
"18:59:15.264, 15 maj 2023","14,5","0,0","236 978 176","178 632 072","13 941","0","40","36"
"18:59:16.265, 15 maj 2023","15,7","0,0","236 978 176","162 075 592","13 941","0","40","36"
"18:59:17.265, 15 maj 2023","15,0","0,0","236 978 176","191 589 264","13 941","0","40","36"
"18:59:18.266, 15 maj 2023","14,7","0,0","236 978 176","174 911 984","13 941","0","40","36"
"18:59:19.268, 15 maj 2023","14,4","0,0","236 978 176","160 370 872","13 941","0","40","36"
"18:59:20.269, 15 maj 2023","14,1","0,0","236 978 176","187 777 320","13 941","0","40","36"
"18:59:21.271, 15 maj 2023","15,1","0,0","236 978 176","171 227 832","13 941","0","40","36"
"18:59:22.271, 15 maj 2023","14,8","0,0","236 978 176","198 389 720","13 941","0","40","36"
"18:59:23.273, 15 maj 2023","14,3","0,0","236 978 176","181 913 448","13 941","0","40","36"
"18:59:24.275, 15 maj 2023","14,8","0,0","236 978 176","167 293 128","13 941","0","40","36"
"18:59:25.276, 15 maj 2023","14,2","0,0","236 978 176","194 732 968","13 941","0","40","36"
"18:59:26.277, 15 maj 2023","15,3","0,0","236 978 176","178 432 800","13 941","0","40","36"
"18:59:27.278, 15 maj 2023","15,7","0,0","236 978 176","163 556 992","13 941","0","40","36"
"18:59:28.280, 15 maj 2023","14,0","0,0","236 978 176","191 076 680","13 941","0","40","36"
"18:59:29.280, 15 maj 2023","14,3","0,0","236 978 176","176 616 232","13 941","0","40","36"
"18:59:30.281, 15 maj 2023","15,0","0,0","236 978 176","164 244 360","13 941","0","40","36"
"18:59:31.282, 15 maj 2023","14,8","0,0","236 978 176","193 498 152","13 941","0","40","36"
"18:59:32.282, 15 maj 2023","15,3","0,0","236 978 176","181 126 736","13 941","0","40","36"
"18:59:33.284, 15 maj 2023","14,9","0,0","236 978 176","171 004 520","13 941","0","40","36"
"18:59:34.286, 15 maj 2023","14,5","0,0","236 978 176","160 766 856","13 941","0","40","36"
"18:59:35.286, 15 maj 2023","14,2","0,0","236 978 176","192 242 264","13 941","0","40","36"
"18:59:36.287, 15 maj 2023","15,3","0,0","236 978 176","179 736 712","13 941","0","40","36"
"18:59:37.287, 15 maj 2023","15,3","0,0","236 978 176","167 303 552","13 941","0","40","36"
"18:59:38.288, 15 maj 2023","14,2","0,0","236 978 176","198 969 200","13 941","0","40","36"
"18:59:39.290, 15 maj 2023","14,7","0,0","236 978 176","188 535 032","13 941","0","40","36"
"18:59:40.290, 15 maj 2023","14,2","0,0","236 978 176","176 215 480","13 941","0","40","36"
"18:59:41.291, 15 maj 2023","15,6","0,0","236 978 176","163 928 616","13 941","0","40","36"
"18:59:42.293, 15 maj 2023","15,2","0,0","236 978 176","195 367 904","13 941","0","40","36"
"18:59:43.293, 15 maj 2023","14,7","0,0","236 978 176","185 285 144","13 941","0","40","36"
"18:59:44.294, 15 maj 2023","14,2","0,0","236 978 176","178 884 688","13 941","0","40","36"
"18:59:45.294, 15 maj 2023","14,1","0,0","236 978 176","170 717 272","13 941","0","40","36"
"18:59:46.295, 15 maj 2023","15,3","0,0","236 978 176","162 426 472","13 941","0","40","36"
"18:59:47.295, 15 maj 2023","14,8","0,0","236 978 176","194 014 120","13 941","0","40","36"
"18:59:48.296, 15 maj 2023","14,1","0,0","236 978 176","185 815 432","13 941","0","40","36"
"18:59:49.297, 15 maj 2023","13,9","0,0","236 978 176","177 671 608","13 941","0","40","36"
"18:59:50.297, 15 maj 2023","14,2","0,0","236 978 176","169 474 648","13 941","0","40","36"
"18:59:51.298, 15 maj 2023","15,3","0,0","236 978 176","163 229 800","13 941","0","40","36"
"18:59:52.298, 15 maj 2023","15,6","0,0","236 978 176","194 766 632","13 941","0","40","36"
"18:59:53.299, 15 maj 2023","14,0","0,0","236 978 176","186 634 672","13 941","0","40","36"
"18:59:54.300, 15 maj 2023","14,8","0,0","236 978 176","180 445 736","13 941","0","40","36"
"18:59:55.301, 15 maj 2023","14,3","0,0","236 978 176","174 443 864","13 941","0","40","36"
"18:59:56.303, 15 maj 2023","15,3","0,0","236 978 176","170 353 120","13 941","0","40","36"
"18:59:57.303, 15 maj 2023","15,2","0,0","236 978 176","166 363 288","13 941","0","40","36"
"18:59:58.305, 15 maj 2023","14,6","0,0","236 978 176","166 484 208","13 941","0","40","36"
"18:59:59.306, 15 maj 2023","14,8","0,0","236 978 176","162 394 920","13 941","0","40","36"
"19:00:00.306, 15 maj 2023","14,2","0,0","236 978 176","198 245 512","13 941","0","40","36"
"19:00:01.307, 15 maj 2023","15,4","0,0","236 978 176","194 195 400","13 941","0","40","36"
"19:00:02.308, 15 maj 2023","14,9","0,0","236 978 176","192 243 992","13 941","0","40","36"
"19:00:03.309, 15 maj 2023","14,4","0,0","236 978 176","188 086 696","13 941","0","40","36"
"19:00:04.311, 15 maj 2023","14,6","0,0","236 978 176","186 276 304","13 941","0","40","36"
"19:00:05.313, 15 maj 2023","14,2","0,0","236 978 176","182 307 416","13 941","0","40","36"
"19:00:06.313, 15 maj 2023","15,2","0,0","236 978 176","180 323 288","13 941","0","40","36"
"19:00:07.314, 15 maj 2023","15,5","0,0","236 978 176","176 429 224","13 941","0","40","36"
"19:00:08.316, 15 maj 2023","14,2","0,0","236 978 176","172 205 864","13 941","0","40","36"
"19:00:09.318, 15 maj 2023","14,2","0,0","236 978 176","174 522 048","13 941","0","40","36"
"19:00:10.318, 15 maj 2023","13,8","0,0","236 978 176","174 594 600","13 941","0","40","36"
"19:00:11.320, 15 maj 2023","15,5","0,0","236 978 176","174 858 392","13 941","0","40","36"
"19:00:12.321, 15 maj 2023","15,9","0,0","236 978 176","179 250 888","13 941","0","40","36"
"19:00:13.323, 15 maj 2023","14,0","0,0","236 978 176","179 290 192","13 941","0","40","36"
"19:00:14.323, 15 maj 2023","14,1","0,0","236 978 176","179 480 904","13 941","0","40","36"
"19:00:15.323, 15 maj 2023","14,3","0,0","236 978 176","179 585 272","13 941","0","40","36"
"19:00:16.324, 15 maj 2023","15,3","0,0","236 978 176","181 907 632","13 941","0","40","36"
"19:00:17.325, 15 maj 2023","15,1","0,0","236 978 176","182 185 008","13 941","0","40","36"
"19:00:18.327, 15 maj 2023","15,0","0,0","236 978 176","182 182 472","13 941","0","40","36"
"19:00:19.328, 15 maj 2023","14,2","0,0","236 978 176","182 273 968","13 941","0","40","36"
"19:00:20.328, 15 maj 2023","13,6","0,0","236 978 176","180 484 872","13 941","0","40","36"
"19:00:21.328, 15 maj 2023","15,1","0,0","236 978 176","184 864 024","13 941","0","40","36"
"19:00:22.329, 15 maj 2023","15,4","0,0","236 978 176","191 470 576","13 941","0","40","36"
"19:00:23.329, 15 maj 2023","14,2","0,0","236 978 176","195 656 616","13 941","0","40","36"
"19:00:24.330, 15 maj 2023","14,3","0,0","236 978 176","166 645 288","13 941","0","40","36"
"19:00:25.330, 15 maj 2023","15,0","0,0","236 978 176","172 900 552","13 941","0","40","36"
"19:00:26.330, 15 maj 2023","14,6","0,0","236 978 176","177 199 928","13 941","0","40","36"
"19:00:27.330, 15 maj 2023","15,7","0,0","236 978 176","181 768 872","13 941","0","40","36"
"19:00:28.331, 15 maj 2023","14,6","0,0","236 978 176","188 215 552","13 941","0","40","36"
"19:00:29.333, 15 maj 2023","14,2","0,0","236 978 176","192 459 744","13 941","0","40","36"
"19:00:30.333, 15 maj 2023","14,0","0,0","236 978 176","194 826 152","13 941","0","40","36"
"19:00:31.334, 15 maj 2023","15,5","0,0","236 978 176","167 910 568","13 941","0","40","36"
"19:00:32.336, 15 maj 2023","15,1","0,0","236 978 176","172 271 656","13 941","0","40","36"
"19:00:33.337, 15 maj 2023","14,2","0,0","236 978 176","180 766 432","13 941","0","40","36"
"19:00:34.337, 15 maj 2023","14,1","0,0","236 978 176","189 261 912","13 941","0","40","36"
"19:00:35.339, 15 maj 2023","14,2","0,0","236 978 176","198 027 728","13 941","0","40","36"
"19:00:36.339, 15 maj 2023","16,0","0,1","236 978 176","177 227 480","13 941","0","40","36"
"19:00:37.341, 15 maj 2023","16,2","0,0","236 978 176","188 002 728","13 941","0","40","36"
"19:00:38.341, 15 maj 2023","14,1","0,0","236 978 176","196 455 288","13 941","0","40","36"
"19:00:39.342, 15 maj 2023","14,3","0,0","236 978 176","175 730 584","13 941","0","40","36"
"19:00:40.343, 15 maj 2023","14,3","0,0","236 978 176","184 343 288","13 941","0","40","36"
"19:00:41.343, 15 maj 2023","15,2","0,0","236 978 176","194 832 744","13 941","0","40","36"
"19:00:42.344, 15 maj 2023","15,4","0,0","236 978 176","176 355 160","13 941","0","40","36"
"19:00:43.344, 15 maj 2023","14,6","0,0","236 978 176","191 057 304","13 941","0","40","36"
"19:00:44.345, 15 maj 2023","14,4","0,0","236 978 176","176 494 824","13 941","0","40","36"
"19:00:45.346, 15 maj 2023","14,6","0,0","236 978 176","189 442 104","13 941","0","40","36"
"19:00:46.347, 15 maj 2023","15,3","0,1","236 978 176","172 677 928","13 941","0","40","36"
"19:00:47.348, 15 maj 2023","15,7","0,0","236 978 176","183 561 368","13 941","0","40","36"
"19:00:48.349, 15 maj 2023","14,3","0,0","236 978 176","198 472 288","13 941","0","40","36"
"19:00:49.349, 15 maj 2023","14,6","0,0","236 978 176","184 002 048","13 941","0","40","36"
"19:00:50.350, 15 maj 2023","14,6","0,0","236 978 176","198 826 280","13 941","0","40","36"
"19:00:51.350, 15 maj 2023","15,7","0,0","236 978 176","180 200 544","13 941","0","40","36"
"19:00:52.350, 15 maj 2023","15,5","0,0","236 978 176","195 036 968","13 941","0","40","36"
"19:00:53.352, 15 maj 2023","14,3","0,0","236 978 176","182 761 432","13 941","0","40","36"
"19:00:54.353, 15 maj 2023","14,4","0,0","236 978 176","172 670 760","13 941","0","40","36"
"19:00:55.353, 15 maj 2023","14,1","0,0","236 978 176","189 588 080","13 941","0","40","36"
"19:00:56.355, 15 maj 2023","15,8","0,0","236 978 176","181 560 760","13 941","0","40","36"
"19:00:57.355, 15 maj 2023","15,3","0,0","236 978 176","200 422 184","13 941","0","40","36"
"19:00:58.356, 15 maj 2023","14,4","0,0","236 978 176","186 077 984","13 941","0","40","36"
"19:00:59.356, 15 maj 2023","14,5","0,0","236 978 176","176 014 344","13 941","0","40","36"
"19:01:00.357, 15 maj 2023","13,9","0,0","236 978 176","195 009 016","13 941","0","40","36"
"19:01:01.358, 15 maj 2023","15,7","0,0","236 978 176","189 145 304","13 941","0","40","36"
"19:01:02.359, 15 maj 2023","15,2","0,0","236 978 176","185 037 896","13 941","0","40","36"
"19:01:03.359, 15 maj 2023","14,8","0,0","236 978 176","183 368 392","13 941","0","40","36"
"19:01:04.360, 15 maj 2023","16,8","0,0","236 978 176","177 347 592","13 941","0","40","36"
"19:01:05.361, 15 maj 2023","15,2","0,0","236 978 176","194 252 248","13 941","0","40","36"
"19:01:06.362, 15 maj 2023","16,3","0,0","236 978 176","186 213 712","13 941","0","40","36"
"19:01:07.363, 15 maj 2023","15,3","0,0","236 978 176","182 577 608","13 941","0","40","36"
"19:01:08.363, 15 maj 2023","14,1","0,0","236 978 176","176 271 720","13 941","0","40","36"
"19:01:09.364, 15 maj 2023","14,5","0,0","236 978 176","176 600 016","13 941","0","40","36"
"19:01:10.364, 15 maj 2023","14,5","0,0","236 978 176","176 723 112","13 941","0","40","36"
"19:01:11.365, 15 maj 2023","15,1","0,0","236 978 176","194 033 016","13 941","0","40","36"
"19:01:12.367, 15 maj 2023","15,7","0,0","236 978 176","194 170 552","13 941","0","40","36"
"19:01:13.367, 15 maj 2023","14,3","0,0","236 978 176","186 070 312","13 941","0","40","36"
"19:01:14.369, 15 maj 2023","14,4","0,0","236 978 176","186 395 296","13 941","0","40","36"
"19:01:15.370, 15 maj 2023","14,7","0,0","236 978 176","186 777 056","13 941","0","40","36"
"19:01:16.371, 15 maj 2023","15,4","0,0","236 978 176","193 216 808","13 941","0","40","36"
"19:01:17.371, 15 maj 2023","15,2","0,0","236 978 176","195 797 480","13 941","0","40","36"
"19:01:18.371, 15 maj 2023","14,5","0,0","236 978 176","196 099 528","13 941","0","40","36"
"19:01:19.373, 15 maj 2023","14,7","0,0","236 978 176","198 242 856","13 941","0","40","36"
"19:01:20.374, 15 maj 2023","14,4","0,0","236 978 176","196 457 144","13 941","0","40","36"
"19:01:21.375, 15 maj 2023","15,6","0,0","236 978 176","198 812 968","13 941","0","40","36"
"19:01:22.376, 15 maj 2023","15,4","0,0","236 978 176","182 529 136","13 941","0","40","36"
"19:01:23.377, 15 maj 2023","14,6","0,0","236 978 176","187 006 416","13 941","0","40","36"
"19:01:24.377, 15 maj 2023","16,6","0,0","236 978 176","193 594 696","13 941","0","40","36"
"19:01:25.378, 15 maj 2023","14,4","0,0","236 978 176","195 981 800","13 941","0","40","36"
"19:01:26.379, 15 maj 2023","15,3","0,0","236 978 176","200 627 736","13 941","0","40","36"
"19:01:27.380, 15 maj 2023","15,3","0,1","236 978 176","186 471 208","13 941","0","40","36"
"19:01:28.382, 15 maj 2023","14,9","0,0","236 978 176","197 462 112","13 941","0","42","38"
"19:01:29.383, 15 maj 2023","14,6","0,0","236 978 176","189 381 704","13 941","0","42","38"
"19:01:30.383, 15 maj 2023","14,8","0,0","236 978 176","200 211 688","13 941","0","42","38"
"19:01:31.385, 15 maj 2023","15,7","0,1","236 978 176","192 337 560","13 941","0","42","38"
"19:01:32.387, 15 maj 2023","15,0","0,0","236 978 176","200 980 760","13 941","0","42","38"
"19:01:33.388, 15 maj 2023","14,6","0,1","236 978 176","201 380 160","13 941","0","42","38"
