time,cpu,gc,size,used,classes,classes_shared,live,daemon
"18:35:22.098, 15 maj 2023","8,2","0,0","113 246 208","43 651 264","13 939","0","33","29"
"18:35:23.100, 15 maj 2023","7,9","0,0","113 246 208","70 914 240","13 939","0","33","29"
"18:35:24.101, 15 maj 2023","8,2","0,0","113 246 208","49 939 840","13 939","0","33","29"
"18:35:25.103, 15 maj 2023","8,1","0,0","113 246 208","77 202 816","13 939","0","33","29"
"18:35:26.103, 15 maj 2023","8,4","0,0","113 246 208","56 255 088","13 939","0","33","29"
"18:35:27.103, 15 maj 2023","8,0","0,0","113 246 208","81 420 912","13 939","0","33","29"
"18:35:28.104, 15 maj 2023","8,2","0,0","113 246 208","60 453 880","13 939","0","33","29"
"18:35:29.104, 15 maj 2023","7,8","0,0","113 246 208","87 716 856","13 939","0","33","29"
"18:35:30.105, 15 maj 2023","8,2","0,0","113 246 208","66 788 160","13 939","0","33","29"
"18:35:31.106, 15 maj 2023","8,2","0,0","113 246 208","45 825 384","13 939","0","33","29"
"18:35:32.107, 15 maj 2023","8,1","0,0","113 246 208","70 991 208","13 939","0","33","29"
"18:35:33.107, 15 maj 2023","8,2","0,0","113 246 208","49 981 280","13 939","0","33","29"
"18:35:34.107, 15 maj 2023","8,1","0,0","113 246 208","77 244 256","13 939","0","33","29"
"18:35:35.107, 15 maj 2023","8,1","0,0","113 246 208","56 322 496","13 939","0","33","29"
"18:35:36.108, 15 maj 2023","8,3","0,0","113 246 208","83 585 472","13 939","0","33","29"
"18:35:37.110, 15 maj 2023","8,2","0,0","113 246 208","62 622 144","13 939","0","33","29"
"18:35:38.111, 15 maj 2023","7,9","0,0","113 246 208","87 787 968","13 939","0","33","29"
"18:35:39.111, 15 maj 2023","8,1","0,0","113 246 208","66 801 088","13 939","0","33","29"
"18:35:40.112, 15 maj 2023","7,9","0,0","113 246 208","45 874 608","13 939","0","33","29"
"18:35:41.112, 15 maj 2023","8,2","0,0","113 246 208","73 137 584","13 939","0","33","29"
"18:35:42.112, 15 maj 2023","8,2","0,0","113 246 208","52 187 616","13 939","0","33","29"
"18:35:43.114, 15 maj 2023","8,1","0,0","113 246 208","79 450 592","13 939","0","33","29"
"18:35:44.115, 15 maj 2023","8,1","0,0","113 246 208","58 455 320","13 939","0","33","29"
"18:35:45.117, 15 maj 2023","7,9","0,0","113 246 208","83 621 144","13 939","0","33","29"
"18:35:46.118, 15 maj 2023","8,2","0,0","113 246 208","62 684 416","13 939","0","33","29"
"18:35:47.118, 15 maj 2023","8,3","0,0","113 246 208","41 717 416","13 939","0","33","29"
"18:35:48.119, 15 maj 2023","8,0","0,0","113 246 208","68 980 392","13 939","0","33","29"
"18:35:49.121, 15 maj 2023","8,3","0,0","113 246 208","48 029 472","13 939","0","33","29"
"18:35:50.122, 15 maj 2023","8,1","0,0","113 246 208","75 292 448","13 939","0","33","29"
"18:35:51.122, 15 maj 2023","8,2","0,0","113 246 208","52 246 784","13 939","0","33","29"
"18:35:52.123, 15 maj 2023","8,1","0,0","113 246 208","79 509 760","13 939","0","33","29"
"18:35:53.123, 15 maj 2023","8,2","0,0","113 246 208","58 557 784","13 939","0","33","29"
"18:35:54.125, 15 maj 2023","8,1","0,0","113 246 208","85 820 760","13 939","0","33","29"
"18:35:55.125, 15 maj 2023","8,3","0,0","113 246 208","64 887 840","13 939","0","33","29"
"18:35:56.125, 15 maj 2023","8,4","0,0","113 246 208","43 906 128","13 939","0","33","29"
"18:35:57.126, 15 maj 2023","8,1","0,0","113 246 208","71 169 104","13 939","0","33","29"
"18:35:58.127, 15 maj 2023","8,2","0,0","113 246 208","50 206 496","13 939","0","32","28"
"18:35:59.127, 15 maj 2023","8,1","0,0","113 246 208","75 372 320","13 939","0","32","28"
"18:36:00.127, 15 maj 2023","8,1","0,0","113 246 208","54 425 984","13 939","0","32","28"
"18:36:01.129, 15 maj 2023","8,1","0,0","113 246 208","81 688 960","13 939","0","32","28"
"18:36:02.130, 15 maj 2023","8,3","0,0","113 246 208","60 755 456","13 939","0","32","28"
"18:36:03.132, 15 maj 2023","8,1","0,0","113 246 208","85 921 280","13 939","0","32","28"
"18:36:04.132, 15 maj 2023","8,1","0,0","113 246 208","64 929 008","13 939","0","32","28"
"18:36:05.134, 15 maj 2023","8,2","0,0","113 246 208","43 971 520","13 939","0","32","28"
"18:36:06.134, 15 maj 2023","8,2","0,0","113 246 208","71 234 496","13 939","0","33","29"
"18:36:07.135, 15 maj 2023","8,3","0,0","113 246 208","50 271 120","13 939","0","33","29"
"18:36:08.135, 15 maj 2023","8,1","0,0","113 246 208","77 534 096","13 939","0","33","29"
"18:36:09.135, 15 maj 2023","8,2","0,0","113 246 208","56 601 928","13 939","0","33","29"
"18:36:10.137, 15 maj 2023","8,1","0,0","113 246 208","81 767 752","13 939","0","33","29"
"18:36:11.138, 15 maj 2023","8,2","0,0","113 246 208","60 782 128","13 939","0","32","28"
"18:36:12.140, 15 maj 2023","8,1","0,0","113 246 208","88 045 104","13 939","0","32","28"
"18:36:13.140, 15 maj 2023","8,3","0,0","113 246 208","67 108 120","13 939","0","33","29"
"18:36:14.142, 15 maj 2023","8,2","0,0","113 246 208","46 179 136","13 939","0","33","29"
"18:36:15.143, 15 maj 2023","8,0","0,0","113 246 208","71 344 960","13 939","0","33","29"
"18:36:16.143, 15 maj 2023","8,6","0,0","113 246 208","52 451 872","13 939","0","33","29"
"18:36:17.144, 15 maj 2023","8,2","0,0","113 246 208","77 617 696","13 939","0","33","29"
"18:36:18.145, 15 maj 2023","7,8","0,0","113 246 208","56 686 904","13 939","0","33","29"
"18:36:19.146, 15 maj 2023","8,2","0,0","113 246 208","83 949 880","13 939","0","33","29"
"18:36:20.146, 15 maj 2023","8,1","0,0","113 246 208","62 970 976","13 939","0","33","29"
"18:36:21.148, 15 maj 2023","8,2","0,0","113 246 208","41 993 728","13 939","0","32","28"
"18:36:22.149, 15 maj 2023","8,1","0,0","113 246 208","69 256 704","13 939","0","32","28"
"18:36:23.149, 15 maj 2023","8,1","0,0","113 246 208","46 238 088","13 939","0","32","28"
"18:36:24.149, 15 maj 2023","8,3","0,0","113 246 208","73 501 064","13 939","0","32","28"
"18:36:25.151, 15 maj 2023","8,4","0,0","113 246 208","52 534 936","13 939","0","33","29"
"18:36:26.153, 15 maj 2023","8,6","0,0","113 246 208","79 797 912","13 939","0","33","29"
"18:36:27.153, 15 maj 2023","8,3","0,0","113 246 208","58 849 256","13 939","0","33","29"
"18:36:28.154, 15 maj 2023","8,0","0,0","113 246 208","84 015 080","13 939","0","33","29"
"18:36:29.156, 15 maj 2023","8,2","0,0","113 246 208","63 041 392","13 939","0","33","29"
"18:36:30.156, 15 maj 2023","8,2","0,0","113 246 208","42 097 360","13 939","0","33","29"
"18:36:31.157, 15 maj 2023","8,1","0,0","113 246 208","69 360 336","13 939","0","33","29"
"18:36:32.157, 15 maj 2023","8,1","0,0","113 246 208","48 417 856","13 939","0","33","29"
"18:36:33.158, 15 maj 2023","8,0","0,0","113 246 208","75 680 832","13 939","0","33","29"
"18:36:34.159, 15 maj 2023","8,3","0,0","113 246 208","54 680 488","13 939","0","33","29"
"18:36:35.159, 15 maj 2023","8,1","0,0","113 246 208","79 846 312","13 939","0","33","29"
"18:36:36.159, 15 maj 2023","8,5","0,0","113 246 208","58 907 552","13 939","0","32","28"
"18:36:37.160, 15 maj 2023","8,2","0,0","113 246 208","86 170 528","13 939","0","32","28"
"18:36:38.161, 15 maj 2023","8,2","0,0","113 246 208","65 211 456","13 939","0","32","28"
"18:36:39.161, 15 maj 2023","8,0","0,0","113 246 208","44 278 688","13 939","0","32","28"
"18:36:40.163, 15 maj 2023","7,9","0,0","113 246 208","71 541 664","13 939","0","32","28"
"18:36:41.163, 15 maj 2023","8,2","0,0","113 246 208","50 600 968","13 939","0","33","29"
"18:36:42.164, 15 maj 2023","8,3","0,0","113 246 208","77 863 944","13 939","0","33","29"
"18:36:43.166, 15 maj 2023","7,9","0,0","113 246 208","54 801 920","13 939","0","33","29"
"18:36:44.168, 15 maj 2023","8,1","0,0","113 246 208","82 064 896","13 939","0","33","29"
"18:36:45.168, 15 maj 2023","8,2","0,0","113 246 208","61 103 416","13 939","0","33","29"
"18:36:46.169, 15 maj 2023","8,3","0,0","113 246 208","88 366 392","13 939","0","32","28"
"18:36:47.170, 15 maj 2023","8,2","0,0","113 246 208","67 402 792","13 939","0","32","28"
"18:36:48.170, 15 maj 2023","7,9","0,0","113 246 208","46 432 144","13 939","0","32","28"
"18:36:49.171, 15 maj 2023","8,1","0,0","113 246 208","71 597 968","13 939","0","32","28"
"18:36:50.171, 15 maj 2023","8,1","0,0","113 246 208","50 657 880","13 939","0","32","28"
"18:36:51.172, 15 maj 2023","8,1","0,0","113 246 208","77 920 856","13 939","0","32","28"
"18:36:52.174, 15 maj 2023","8,2","0,0","113 246 208","56 970 664","13 939","0","32","28"
"18:36:53.175, 15 maj 2023","8,1","0,0","113 246 208","84 233 640","13 939","0","32","28"
"18:36:54.176, 15 maj 2023","8,2","0,0","113 246 208","63 244 416","13 939","0","32","28"
"18:36:55.177, 15 maj 2023","8,1","0,0","113 246 208","88 410 240","13 939","0","32","28"
"18:36:56.178, 15 maj 2023","8,2","0,0","113 246 208","67 451 232","13 939","0","32","28"
"18:36:57.178, 15 maj 2023","8,3","0,0","113 246 208","46 528 064","13 939","0","32","28"
"18:36:58.180, 15 maj 2023","8,1","0,0","113 246 208","73 791 040","13 939","0","32","28"
"18:36:59.182, 15 maj 2023","8,2","0,0","113 246 208","52 841 288","13 939","0","32","28"
"18:37:00.182, 15 maj 2023","8,0","0,0","113 246 208","80 104 264","13 939","0","32","28"
"18:37:01.183, 15 maj 2023","8,2","0,0","113 246 208","57 036 448","13 939","0","32","28"
"18:37:02.184, 15 maj 2023","8,2","0,0","113 246 208","84 299 424","13 939","0","32","28"
"18:37:03.185, 15 maj 2023","8,1","0,0","113 246 208","63 304 224","13 939","0","32","28"
"18:37:04.187, 15 maj 2023","8,1","0,0","113 246 208","42 365 440","13 939","0","33","29"
"18:37:05.187, 15 maj 2023","8,1","0,0","113 246 208","69 628 416","13 939","0","33","29"
"18:37:06.187, 15 maj 2023","8,3","0,0","113 246 208","48 714 464","13 939","0","33","29"
"18:37:07.188, 15 maj 2023","8,1","0,0","113 246 208","75 977 440","13 939","0","33","29"
"18:37:08.189, 15 maj 2023","8,3","0,0","113 246 208","52 900 232","13 939","0","33","29"
"18:37:09.190, 15 maj 2023","7,8","0,0","113 246 208","80 163 208","13 939","0","33","29"
"18:37:10.191, 15 maj 2023","8,1","0,0","113 246 208","59 219 400","13 939","0","33","29"
"18:37:11.193, 15 maj 2023","7,9","0,0","113 246 208","86 482 376","13 939","0","33","29"
"18:37:12.194, 15 maj 2023","8,3","0,0","113 246 208","65 500 360","13 939","0","33","29"
"18:37:13.194, 15 maj 2023","8,2","0,0","113 246 208","44 539 072","13 939","0","33","29"
"18:37:14.196, 15 maj 2023","7,9","0,0","113 246 208","69 704 896","13 939","0","33","29"
"18:37:15.198, 15 maj 2023","8,2","0,0","113 246 208","48 743 840","13 939","0","33","29"
"18:37:16.200, 15 maj 2023","8,2","0,0","113 246 208","76 006 816","13 939","0","33","29"
"18:37:17.200, 15 maj 2023","8,2","0,0","113 246 208","57 176 512","13 939","0","33","29"
"18:37:18.201, 15 maj 2023","7,9","0,0","113 246 208","84 439 488","13 939","0","33","29"
"18:37:19.202, 15 maj 2023","8,2","0,0","113 246 208","65 572 864","13 939","0","32","28"
"18:37:20.204, 15 maj 2023","8,2","0,0","113 246 208","46 697 280","13 939","0","32","28"
"18:37:21.204, 15 maj 2023","8,2","0,0","113 246 208","71 863 104","13 939","0","32","28"
"18:37:22.205, 15 maj 2023","8,2","0,0","113 246 208","53 024 400","13 939","0","32","28"
"18:37:23.205, 15 maj 2023","7,9","0,0","113 246 208","80 287 376","13 939","0","32","28"
"18:37:24.205, 15 maj 2023","8,1","0,0","113 246 208","61 412 360","13 939","0","32","28"
"18:37:25.207, 15 maj 2023","8,2","0,0","113 246 208","42 520 896","13 939","0","33","29"
"18:37:26.207, 15 maj 2023","8,2","0,0","113 246 208","69 783 872","13 939","0","33","29"
"18:37:27.208, 15 maj 2023","8,2","0,0","113 246 208","50 952 240","13 939","0","33","29"
"18:37:28.208, 15 maj 2023","8,1","0,0","113 246 208","76 118 064","13 939","0","33","29"
"18:37:29.208, 15 maj 2023","8,2","0,0","113 246 208","57 251 200","13 939","0","33","29"
"18:37:30.208, 15 maj 2023","8,1","0,0","113 246 208","84 514 176","13 939","0","33","29"
"18:37:31.209, 15 maj 2023","8,1","0,0","113 246 208","65 651 528","13 939","0","33","29"
"18:37:32.210, 15 maj 2023","8,2","0,0","113 246 208","46 790 208","13 939","0","33","29"
"18:37:33.210, 15 maj 2023","8,1","0,0","113 246 208","74 053 184","13 939","0","33","29"
"18:37:34.211, 15 maj 2023","8,1","0,0","113 246 208","55 218 720","13 939","0","33","29"
"18:37:35.211, 15 maj 2023","8,2","0,0","113 246 208","80 384 544","13 939","0","33","29"
"18:37:36.212, 15 maj 2023","8,2","0,0","113 246 208","61 529 352","13 939","0","33","29"
"18:37:37.212, 15 maj 2023","8,3","0,0","113 246 208","42 666 272","13 939","0","33","29"
"18:37:38.212, 15 maj 2023","8,1","0,0","113 246 208","69 929 248","13 939","0","33","29"
"18:37:39.213, 15 maj 2023","8,1","0,0","113 246 208","51 051 056","13 939","0","33","29"
"18:37:40.215, 15 maj 2023","8,1","0,0","113 246 208","78 314 032","13 939","0","33","29"
"18:37:41.215, 15 maj 2023","8,1","0,0","113 246 208","59 452 704","13 939","0","33","29"
"18:37:42.216, 15 maj 2023","8,1","0,0","113 246 208","84 618 528","13 939","0","33","29"
"18:37:43.216, 15 maj 2023","8,2","0,0","113 246 208","65 730 232","13 939","0","33","29"
"18:37:44.218, 15 maj 2023","8,2","0,0","113 246 208","46 883 656","13 939","0","33","29"
"18:37:45.218, 15 maj 2023","8,0","0,0","113 246 208","74 146 632","13 939","0","33","29"
"18:37:46.219, 15 maj 2023","8,3","0,0","113 246 208","55 316 288","13 939","0","32","28"
"18:37:47.219, 15 maj 2023","8,2","0,0","113 246 208","82 579 264","13 939","0","32","28"
"18:37:48.219, 15 maj 2023","7,9","0,0","113 246 208","61 624 128","13 939","0","32","28"
"18:37:49.219, 15 maj 2023","8,2","0,0","113 246 208","42 748 848","13 939","0","32","28"
"18:37:50.221, 15 maj 2023","8,1","0,0","113 246 208","70 011 824","13 939","0","32","28"
"18:37:51.222, 15 maj 2023","8,2","0,0","113 246 208","51 126 384","13 939","0","32","28"
"18:37:52.222, 15 maj 2023","8,1","0,0","113 246 208","78 389 360","13 939","0","33","29"
"18:37:53.224, 15 maj 2023","7,9","0,0","113 246 208","59 527 224","13 939","0","33","29"
"18:37:54.226, 15 maj 2023","8,1","0,0","113 246 208","84 693 048","13 939","0","33","29"
"18:37:55.226, 15 maj 2023","8,2","0,0","113 246 208","65 816 464","13 939","0","33","29"
"18:37:56.227, 15 maj 2023","8,3","0,0","113 246 208","47 008 048","13 939","0","33","29"
"18:37:57.227, 15 maj 2023","8,1","0,0","113 246 208","74 271 024","13 939","0","32","28"
"18:37:58.229, 15 maj 2023","8,1","0,0","113 246 208","55 390 208","13 939","0","33","29"
"18:37:59.231, 15 maj 2023","7,9","0,0","113 246 208","82 653 184","13 939","0","33","29"
"18:38:00.231, 15 maj 2023","8,2","0,0","113 246 208","63 761 320","13 939","0","33","29"
"18:38:01.232, 15 maj 2023","8,1","0,0","113 246 208","42 837 688","13 939","0","33","29"
"18:38:02.234, 15 maj 2023","8,1","0,0","113 246 208","70 100 664","13 939","0","33","29"
"18:38:03.236, 15 maj 2023","8,2","0,0","113 246 208","51 221 216","13 939","0","33","29"
"18:38:04.238, 15 maj 2023","7,8","0,0","113 246 208","78 484 192","13 939","0","33","29"
"18:38:05.238, 15 maj 2023","8,3","0,0","113 246 208","59 640 872","13 939","0","33","29"
"18:38:06.240, 15 maj 2023","8,4","0,0","113 246 208","86 903 848","13 939","0","32","28"
"18:38:07.242, 15 maj 2023","8,1","0,0","113 246 208","68 059 088","13 939","0","32","28"
"18:38:08.242, 15 maj 2023","7,9","0,0","113 246 208","49 171 976","13 939","0","32","28"
"18:38:09.243, 15 maj 2023","7,9","0,0","113 246 208","74 337 800","13 939","0","32","28"
"18:38:10.245, 15 maj 2023","8,1","0,0","113 246 208","55 508 712","13 939","0","32","28"
"18:38:11.245, 15 maj 2023","8,1","0,0","113 246 208","82 771 688","13 939","0","32","28"
"18:38:12.246, 15 maj 2023","8,1","0,0","113 246 208","63 907 104","13 939","0","32","28"
"18:38:13.246, 15 maj 2023","8,1","0,0","113 246 208","45 014 400","13 939","0","32","28"
"18:38:14.247, 15 maj 2023","8,2","0,0","113 246 208","72 277 376","13 939","0","33","29"
"18:38:15.248, 15 maj 2023","8,1","0,0","113 246 208","51 347 224","13 939","0","33","29"
"18:38:16.248, 15 maj 2023","8,3","0,0","113 246 208","78 610 200","13 939","0","33","29"
"18:38:17.249, 15 maj 2023","8,2","0,0","113 246 208","59 760 288","13 939","0","33","29"
"18:38:18.250, 15 maj 2023","8,1","0,0","113 246 208","87 023 264","13 939","0","33","29"
"18:38:19.250, 15 maj 2023","8,1","0,0","113 246 208","68 139 960","13 939","0","32","28"
"18:38:20.251, 15 maj 2023","8,2","0,0","113 246 208","49 279 768","13 939","0","32","28"
"18:38:21.252, 15 maj 2023","7,9","0,0","113 246 208","74 445 592","13 939","0","32","28"
"18:38:22.252, 15 maj 2023","8,1","0,0","113 246 208","55 600 000","13 939","0","32","28"
"18:38:23.253, 15 maj 2023","8,1","0,0","113 246 208","82 862 976","13 939","0","32","28"
"18:38:24.253, 15 maj 2023","8,1","0,0","113 246 208","63 988 856","13 939","0","32","28"
"18:38:25.254, 15 maj 2023","8,2","0,0","113 246 208","45 114 384","13 939","0","33","29"
"18:38:26.254, 15 maj 2023","8,1","0,0","113 246 208","72 377 360","13 939","0","33","29"
"18:38:27.256, 15 maj 2023","8,2","0,0","113 246 208","53 546 712","13 939","0","33","29"
"18:38:28.256, 15 maj 2023","7,8","0,0","113 246 208","78 712 536","13 939","0","33","29"
"18:38:29.256, 15 maj 2023","8,2","0,0","113 246 208","59 848 384","13 939","0","33","29"
"18:38:30.257, 15 maj 2023","7,9","0,0","113 246 208","87 111 360","13 939","0","33","29"
"18:38:31.258, 15 maj 2023","8,1","0,0","113 246 208","68 246 352","13 939","0","33","29"
"18:38:32.260, 15 maj 2023","8,2","0,0","113 246 208","49 407 152","13 939","0","33","29"
"18:38:33.260, 15 maj 2023","8,0","0,0","113 246 208","76 670 128","13 939","0","33","29"
"18:38:34.261, 15 maj 2023","7,9","0,0","113 246 208","55 678 288","13 939","0","33","29"
"18:38:35.261, 15 maj 2023","8,2","0,0","113 246 208","82 941 264","13 939","0","33","29"
"18:38:36.262, 15 maj 2023","8,3","0,0","113 246 208","64 119 104","13 939","0","32","28"
"18:38:37.264, 15 maj 2023","8,1","0,0","113 246 208","45 254 240","13 939","0","32","28"
"18:38:38.264, 15 maj 2023","7,9","0,0","113 246 208","72 517 216","13 939","0","32","28"
"18:38:39.266, 15 maj 2023","8,2","0,0","113 246 208","53 651 192","13 939","0","33","29"
"18:38:40.267, 15 maj 2023","8,1","0,0","113 246 208","80 914 168","13 939","0","33","29"
"18:38:41.269, 15 maj 2023","8,1","0,0","113 246 208","59 940 144","13 939","0","33","29"
"18:38:42.270, 15 maj 2023","8,1","0,0","113 246 208","87 203 120","13 939","0","33","29"
"18:38:43.271, 15 maj 2023","8,1","0,0","113 246 208","68 358 464","13 939","0","33","29"
"18:38:44.272, 15 maj 2023","8,1","0,0","113 246 208","49 506 816","13 939","0","33","29"
"18:38:45.273, 15 maj 2023","8,2","0,0","113 246 208","76 769 792","13 939","0","33","29"
"18:38:46.274, 15 maj 2023","8,2","0,0","113 246 208","57 885 032","13 939","0","33","29"
"18:38:47.275, 15 maj 2023","8,6","0,0","113 246 208","83 050 856","13 939","0","33","29"
"18:38:48.276, 15 maj 2023","8,1","0,0","113 246 208","64 228 784","13 939","0","33","29"
"18:38:49.276, 15 maj 2023","8,2","0,0","113 246 208","45 365 912","13 939","0","33","29"
"18:38:50.278, 15 maj 2023","9,1","0,0","113 246 208","74 726 040","13 940","0","33","29"
"18:38:51.279, 15 maj 2023","8,1","0,0","113 246 208","55 848 464","13 940","0","33","29"
"18:38:52.281, 15 maj 2023","7,9","0,0","113 246 208","81 014 288","13 940","0","33","29"
"18:38:53.281, 15 maj 2023","8,1","0,0","113 246 208","62 125 112","13 940","0","33","29"
"18:38:54.282, 15 maj 2023","8,1","0,0","113 246 208","43 290 624","13 940","0","32","28"
"18:38:55.283, 15 maj 2023","8,1","0,0","113 246 208","70 553 600","13 940","0","32","28"
"18:38:56.283, 15 maj 2023","8,2","0,0","113 246 208","51 695 992","13 940","0","32","28"
"18:38:57.283, 15 maj 2023","8,1","0,0","113 246 208","78 958 968","13 940","0","32","28"
"18:38:58.284, 15 maj 2023","8,2","0,0","113 246 208","60 075 872","13 940","0","32","28"
"18:38:59.286, 15 maj 2023","8,1","0,0","113 246 208","85 241 696","13 940","0","32","28"
"18:39:00.286, 15 maj 2023","8,0","0,0","113 246 208","66 392 672","13 940","0","32","28"
"18:39:01.287, 15 maj 2023","8,2","0,0","113 246 208","47 550 376","13 940","0","32","28"
"18:39:02.289, 15 maj 2023","8,1","0,0","113 246 208","74 813 352","13 940","0","32","28"
"18:39:03.290, 15 maj 2023","7,9","0,0","113 246 208","55 953 040","13 940","0","32","28"
"18:39:04.290, 15 maj 2023","8,0","0,0","113 246 208","81 118 864","13 940","0","32","28"
"18:39:05.291, 15 maj 2023","8,3","0,0","113 246 208","62 239 424","13 940","0","33","29"
"18:39:06.292, 15 maj 2023","8,2","0,0","113 246 208","43 382 400","13 940","0","33","29"
"18:39:07.293, 15 maj 2023","7,9","0,0","113 246 208","70 645 376","13 940","0","33","29"
"18:39:08.295, 15 maj 2023","8,1","0,0","113 246 208","51 798 240","13 940","0","33","29"
"18:39:09.297, 15 maj 2023","7,9","0,0","113 246 208","79 061 216","13 940","0","33","29"
"18:39:10.297, 15 maj 2023","8,1","0,0","113 246 208","60 191 184","13 940","0","33","29"
"18:39:11.298, 15 maj 2023","8,1","0,0","113 246 208","85 357 008","13 940","0","33","29"
"18:39:12.300, 15 maj 2023","8,1","0,0","113 246 208","66 479 800","13 940","0","33","29"
"18:39:13.301, 15 maj 2023","8,1","0,0","113 246 208","47 620 968","13 940","0","33","29"
"18:39:14.302, 15 maj 2023","8,1","0,0","113 246 208","74 883 944","13 940","0","33","29"
"18:39:15.303, 15 maj 2023","8,1","0,0","113 246 208","56 064 936","13 940","0","32","28"
"18:39:16.303, 15 maj 2023","8,3","0,0","113 246 208","83 327 912","13 940","0","32","28"
"18:39:17.304, 15 maj 2023","8,1","0,0","113 246 208","64 450 536","13 940","0","32","28"
"18:39:18.304, 15 maj 2023","8,2","0,0","113 246 208","45 601 272","13 940","0","32","28"
"18:39:19.305, 15 maj 2023","7,9","0,0","113 246 208","70 767 096","13 940","0","32","28"
"18:39:20.307, 15 maj 2023","8,1","0,0","113 246 208","51 870 528","13 940","0","32","28"
"18:39:21.307, 15 maj 2023","8,1","0,0","113 246 208","79 133 504","13 940","0","33","29"
"18:39:22.308, 15 maj 2023","8,1","0,0","113 246 208","60 307 200","13 940","0","33","29"
"18:39:23.309, 15 maj 2023","8,1","0,0","113 246 208","87 570 176","13 940","0","33","29"
"18:39:24.311, 15 maj 2023","8,2","0,0","113 246 208","68 693 616","13 940","0","33","29"
"18:39:25.312, 15 maj 2023","8,0","0,0","113 246 208","49 844 736","13 940","0","33","29"
"18:39:26.313, 15 maj 2023","8,3","0,0","113 246 208","75 010 560","13 940","0","33","29"
"18:39:27.315, 15 maj 2023","8,2","0,0","113 246 208","56 171 120","13 940","0","33","29"
"18:39:28.316, 15 maj 2023","7,9","0,0","113 246 208","83 434 096","13 940","0","33","29"
"18:39:29.318, 15 maj 2023","8,1","0,0","113 246 208","64 554 864","13 940","0","33","29"
"18:39:30.318, 15 maj 2023","8,2","0,0","113 246 208","45 675 456","13 940","0","33","29"
"18:39:31.318, 15 maj 2023","8,1","0,0","113 246 208","72 938 432","13 940","0","33","29"
"18:39:32.319, 15 maj 2023","8,2","0,0","113 246 208","54 081 960","13 940","0","33","29"
"18:39:33.321, 15 maj 2023","8,1","0,0","113 246 208","79 247 784","13 940","0","33","29"
"18:39:34.321, 15 maj 2023","8,0","0,0","113 246 208","60 402 848","13 940","0","33","29"
"18:39:35.323, 15 maj 2023","8,1","0,0","113 246 208","87 665 824","13 940","0","33","29"
"18:39:36.323, 15 maj 2023","8,3","0,0","113 246 208","68 813 584","13 940","0","32","28"
"18:39:37.324, 15 maj 2023","8,2","0,0","113 246 208","49 927 200","13 940","0","32","28"
"18:39:38.324, 15 maj 2023","8,2","0,0","113 246 208","77 190 176","13 940","0","32","28"
"18:39:39.325, 15 maj 2023","7,8","0,0","113 246 208","58 310 896","13 940","0","32","28"
"18:39:40.326, 15 maj 2023","8,1","0,0","113 246 208","83 476 720","13 940","0","32","28"
"18:39:41.326, 15 maj 2023","8,5","0,0","113 246 208","64 658 624","13 940","0","32","28"
"18:39:42.327, 15 maj 2023","8,2","0,0","113 246 208","45 772 848","13 940","0","32","28"
"18:39:43.327, 15 maj 2023","8,1","0,0","113 246 208","73 035 824","13 940","0","32","28"
"18:39:44.328, 15 maj 2023","8,1","0,0","113 246 208","54 204 752","13 940","0","32","28"
"18:39:45.328, 15 maj 2023","8,1","0,0","113 246 208","81 467 728","13 940","0","32","28"
"18:39:46.328, 15 maj 2023","8,2","0,0","113 246 208","62 560 808","13 940","0","32","28"
"18:39:47.328, 15 maj 2023","8,1","0,0","113 246 208","87 726 632","13 940","0","32","28"
"18:39:48.329, 15 maj 2023","7,9","0,0","113 246 208","68 881 344","13 940","0","32","28"
"18:39:49.329, 15 maj 2023","8,2","0,0","113 246 208","50 020 480","13 940","0","33","29"
"18:39:50.330, 15 maj 2023","8,1","0,0","113 246 208","77 283 456","13 940","0","33","29"
"18:39:51.332, 15 maj 2023","8,1","0,0","113 246 208","58 439 632","13 940","0","33","29"
"18:39:52.333, 15 maj 2023","8,1","0,0","113 246 208","83 605 456","13 940","0","33","29"
"18:39:53.335, 15 maj 2023","8,1","0,0","113 246 208","64 754 592","13 940","0","33","29"
"18:39:54.335, 15 maj 2023","8,0","0,0","113 246 208","45 882 816","13 940","0","32","28"
"18:39:55.336, 15 maj 2023","8,1","0,0","113 246 208","73 145 792","13 940","0","32","28"
"18:39:56.336, 15 maj 2023","8,3","0,0","113 246 208","54 298 656","13 940","0","32","28"
"18:39:57.338, 15 maj 2023","7,9","0,0","113 246 208","81 561 632","13 940","0","32","28"
"18:39:58.338, 15 maj 2023","8,1","0,0","113 246 208","62 697 888","13 940","0","33","29"
"18:39:59.339, 15 maj 2023","7,9","0,0","113 246 208","87 863 712","13 940","0","33","29"
"18:40:00.340, 15 maj 2023","8,1","0,0","113 246 208","68 972 224","13 940","0","33","29"
"18:40:01.341, 15 maj 2023","8,4","0,0","113 246 208","50 133 808","13 940","0","33","29"
"18:40:02.342, 15 maj 2023","8,0","0,0","113 246 208","77 396 784","13 940","0","33","29"
"18:40:03.344, 15 maj 2023","8,1","0,0","113 246 208","58 526 288","13 940","0","32","28"
"18:40:04.344, 15 maj 2023","8,0","0,0","113 246 208","85 789 264","13 940","0","32","28"
"18:40:05.346, 15 maj 2023","8,1","0,0","113 246 208","66 923 136","13 940","0","32","28"
"18:40:06.348, 15 maj 2023","8,4","0,0","113 246 208","48 068 080","13 940","0","32","28"
