time,cpu,gc,size,used,classes,classes_shared,live,daemon
"10:33:38.323, 16 maj 2023","8,8","0,0","566 231 040","424 089 520","9 757","0","72","62"
"10:33:39.323, 16 maj 2023","8,4","0,0","566 231 040","453 449 648","9 757","0","72","62"
"10:33:40.324, 16 maj 2023","8,7","0,0","566 231 040","480 712 624","9 757","0","72","62"
"10:33:41.324, 16 maj 2023","9,1","0,0","566 231 040","268 774 448","9 757","0","72","62"
"10:33:42.325, 16 maj 2023","8,8","0,0","566 231 040","296 037 424","9 757","0","72","62"
"10:33:43.326, 16 maj 2023","8,6","0,0","566 231 040","325 397 552","9 757","0","72","62"
"10:33:44.326, 16 maj 2023","8,6","0,0","566 231 040","354 757 680","9 757","0","72","62"
"10:33:45.328, 16 maj 2023","8,8","0,0","566 231 040","382 020 656","9 757","0","72","62"
"10:33:46.328, 16 maj 2023","8,8","0,0","566 231 040","411 380 784","9 757","0","72","62"
"10:33:47.330, 16 maj 2023","8,8","0,0","566 231 040","440 740 912","9 757","0","72","62"
"10:33:48.330, 16 maj 2023","8,6","0,0","566 231 040","468 003 888","9 757","0","72","62"
"10:33:49.331, 16 maj 2023","8,8","0,0","566 231 040","253 954 672","9 757","0","72","62"
"10:33:50.332, 16 maj 2023","8,6","0,0","566 231 040","281 217 648","9 757","0","72","62"
"10:33:51.333, 16 maj 2023","8,8","0,0","566 231 040","310 577 776","9 757","0","72","62"
"10:33:52.333, 16 maj 2023","8,9","0,0","566 231 040","339 937 904","9 757","0","72","62"
"10:33:53.334, 16 maj 2023","8,7","0,0","566 231 040","367 200 880","9 757","0","72","62"
"10:33:54.334, 16 maj 2023","8,7","0,0","566 231 040","396 561 008","9 757","0","72","62"
"10:33:55.334, 16 maj 2023","8,6","0,0","566 231 040","425 921 136","9 757","0","72","62"
"10:33:56.334, 16 maj 2023","8,8","0,0","566 231 040","453 184 112","9 757","0","72","62"
"10:33:57.336, 16 maj 2023","8,9","0,0","566 231 040","482 544 240","9 757","0","72","62"
"10:33:58.337, 16 maj 2023","8,8","0,0","566 231 040","266 761 848","9 757","0","72","62"
"10:33:59.337, 16 maj 2023","8,5","0,0","566 231 040","296 121 976","9 757","0","72","62"
"10:34:00.338, 16 maj 2023","8,6","0,0","566 231 040","323 384 952","9 757","0","72","62"
"10:34:01.339, 16 maj 2023","8,8","0,0","566 231 040","352 745 080","9 757","0","72","62"
"10:34:02.340, 16 maj 2023","8,8","0,0","566 231 040","382 105 208","9 757","0","72","62"
"10:34:03.341, 16 maj 2023","8,9","0,0","566 231 040","411 465 336","9 757","0","72","62"
"10:34:04.342, 16 maj 2023","8,8","0,0","566 231 040","438 728 312","9 757","0","72","62"
"10:34:05.343, 16 maj 2023","8,7","0,0","566 231 040","470 185 592","9 757","0","37","27"
"10:34:06.344, 16 maj 2023","9,1","0,0","566 231 040","255 930 320","9 757","0","37","27"
"10:34:07.346, 16 maj 2023","8,9","0,0","566 231 040","285 290 448","9 757","0","37","27"
"10:34:08.347, 16 maj 2023","8,8","0,0","566 231 040","320 942 032","9 757","0","69","59"
"10:34:09.347, 16 maj 2023","8,6","0,0","566 231 040","350 302 160","9 757","0","69","59"
"10:34:10.347, 16 maj 2023","8,6","0,0","566 231 040","377 565 136","9 757","0","69","59"
"10:34:11.348, 16 maj 2023","8,8","0,0","566 231 040","406 925 264","9 757","0","69","59"
"10:34:12.349, 16 maj 2023","8,8","0,0","566 231 040","436 285 392","9 757","0","69","59"
"10:34:13.349, 16 maj 2023","8,6","0,0","566 231 040","463 548 368","9 757","0","69","59"
"10:34:14.349, 16 maj 2023","8,5","0,0","566 231 040","492 908 496","9 757","0","69","59"
"10:34:15.350, 16 maj 2023","8,7","0,0","566 231 040","277 782 256","9 757","0","69","59"
"10:34:16.352, 16 maj 2023","8,8","0,0","566 231 040","307 142 384","9 757","0","69","59"
"10:34:17.352, 16 maj 2023","8,8","0,0","566 231 040","336 502 512","9 757","0","69","59"
"10:34:18.354, 16 maj 2023","8,6","0,0","566 231 040","363 765 488","9 757","0","69","59"
"10:34:19.355, 16 maj 2023","8,7","0,0","566 231 040","393 125 616","9 757","0","69","59"
"10:34:20.355, 16 maj 2023","8,6","0,0","566 231 040","422 485 744","9 757","0","69","59"
"10:34:21.355, 16 maj 2023","8,8","0,0","566 231 040","449 748 720","9 757","0","69","59"
"10:34:22.355, 16 maj 2023","9,2","0,0","566 231 040","479 108 848","9 757","0","69","59"
"10:34:23.356, 16 maj 2023","8,8","0,0","566 231 040","265 279 712","9 757","0","69","59"
"10:34:24.357, 16 maj 2023","8,4","0,0","566 231 040","294 639 840","9 757","0","69","59"
"10:34:25.357, 16 maj 2023","8,6","0,0","566 231 040","321 902 816","9 757","0","69","59"
"10:34:26.358, 16 maj 2023","8,8","0,0","566 231 040","351 262 944","9 757","0","69","59"
"10:34:27.358, 16 maj 2023","9,0","0,0","566 231 040","380 623 072","9 757","0","69","59"
"10:34:28.359, 16 maj 2023","8,7","0,0","566 231 040","407 886 048","9 757","0","69","59"
"10:34:29.359, 16 maj 2023","8,6","0,0","566 231 040","437 246 176","9 757","0","69","59"
"10:34:30.360, 16 maj 2023","8,6","0,0","566 231 040","464 509 152","9 757","0","69","59"
"10:34:31.361, 16 maj 2023","8,7","0,0","566 231 040","493 869 280","9 757","0","69","59"
"10:34:32.361, 16 maj 2023","8,9","0,0","566 231 040","281 971 760","9 757","0","69","59"
"10:34:33.362, 16 maj 2023","8,7","0,0","566 231 040","309 234 736","9 757","0","69","59"
"10:34:34.364, 16 maj 2023","8,4","0,0","566 231 040","338 594 864","9 757","0","69","59"
"10:34:35.366, 16 maj 2023","8,6","0,0","566 231 040","367 954 992","9 757","0","69","59"
"10:34:36.366, 16 maj 2023","9,0","0,0","566 231 040","395 217 968","9 757","0","69","59"
"10:34:37.366, 16 maj 2023","8,6","0,0","566 231 040","424 578 096","9 757","0","69","59"
"10:34:38.367, 16 maj 2023","8,7","0,0","566 231 040","458 132 528","9 757","0","37","27"
"10:34:39.368, 16 maj 2023","8,7","0,0","566 231 040","485 395 504","9 757","0","37","27"
"10:34:40.369, 16 maj 2023","8,6","0,0","566 231 040","271 366 296","9 757","0","37","27"
"10:34:41.369, 16 maj 2023","7,9","0,0","566 231 040","313 309 336","9 757","0","127","117"
"10:34:42.370, 16 maj 2023","9,6","0,0","566 231 040","344 766 616","9 757","0","127","117"
"10:34:43.371, 16 maj 2023","10,0","0,0","566 231 040","378 321 048","9 757","0","127","117"
"10:34:44.371, 16 maj 2023","8,6","0,0","566 231 040","407 681 176","9 757","0","127","117"
"10:34:45.371, 16 maj 2023","8,8","0,0","566 231 040","437 041 304","9 757","0","127","117"
"10:34:46.372, 16 maj 2023","8,8","0,0","566 231 040","464 304 280","9 757","0","127","117"
"10:34:47.374, 16 maj 2023","8,8","0,0","566 231 040","493 664 408","9 757","0","127","117"
"10:34:48.376, 16 maj 2023","9,1","0,0","566 231 040","289 697 232","9 757","0","127","117"
"10:34:49.376, 16 maj 2023","8,7","0,0","566 231 040","316 960 208","9 757","0","127","117"
"10:34:50.377, 16 maj 2023","8,7","0,0","566 231 040","346 320 336","9 757","0","127","117"
"10:34:51.377, 16 maj 2023","8,8","0,0","566 231 040","375 680 464","9 757","0","127","117"
"10:34:52.377, 16 maj 2023","8,9","0,0","566 231 040","405 040 592","9 757","0","127","117"
"10:34:53.378, 16 maj 2023","8,6","0,0","566 231 040","432 303 568","9 757","0","127","117"
"10:34:54.379, 16 maj 2023","8,7","0,0","566 231 040","461 663 696","9 757","0","127","117"
"10:34:55.381, 16 maj 2023","8,9","0,0","566 231 040","271 171 312","9 757","0","127","117"
"10:34:56.382, 16 maj 2023","8,7","0,0","566 231 040","300 531 440","9 757","0","127","117"
"10:34:57.382, 16 maj 2023","8,8","0,0","566 231 040","327 794 416","9 757","0","127","117"
"10:34:58.383, 16 maj 2023","8,6","0,0","566 231 040","357 154 544","9 757","0","127","117"
"10:34:59.383, 16 maj 2023","8,6","0,0","566 231 040","386 514 672","9 757","0","127","117"
"10:35:00.384, 16 maj 2023","8,8","0,0","566 231 040","413 777 648","9 757","0","127","117"
"10:35:01.384, 16 maj 2023","8,8","0,0","566 231 040","443 137 776","9 757","0","127","117"
"10:35:02.384, 16 maj 2023","9,1","0,0","566 231 040","472 497 904","9 757","0","127","117"
"10:35:03.386, 16 maj 2023","9,1","0,0","566 231 040","278 010 496","9 757","0","127","117"
"10:35:04.388, 16 maj 2023","8,4","0,0","566 231 040","309 467 776","9 757","0","127","117"
"10:35:05.388, 16 maj 2023","8,6","0,0","566 231 040","336 730 752","9 757","0","127","117"
"10:35:06.388, 16 maj 2023","8,8","0,0","566 231 040","366 090 880","9 757","0","127","117"
"10:35:07.388, 16 maj 2023","8,7","0,0","566 231 040","395 451 008","9 757","0","127","117"
"10:35:08.389, 16 maj 2023","8,6","0,0","566 231 040","424 811 136","9 757","0","127","117"
"10:35:09.391, 16 maj 2023","8,6","0,0","566 231 040","452 074 112","9 757","0","127","117"
"10:35:10.393, 16 maj 2023","8,7","0,0","566 231 040","481 434 240","9 757","0","127","117"
"10:35:11.393, 16 maj 2023","9,2","0,0","566 231 040","287 843 496","9 757","0","127","117"
"10:35:12.394, 16 maj 2023","9,1","0,0","566 231 040","315 106 472","9 757","0","127","117"
"10:35:13.395, 16 maj 2023","8,5","0,0","566 231 040","344 466 600","9 757","0","127","117"
"10:35:14.395, 16 maj 2023","8,8","0,0","566 231 040","382 215 336","9 757","0","43","33"
"10:35:15.395, 16 maj 2023","8,7","0,0","566 231 040","409 478 312","9 757","0","43","33"
"10:35:16.397, 16 maj 2023","8,9","0,0","566 231 040","438 838 440","9 757","0","43","33"
"10:35:17.397, 16 maj 2023","8,7","0,0","566 231 040","476 587 176","9 757","0","72","62"
"10:35:18.398, 16 maj 2023","9,0","0,0","566 231 040","283 298 432","9 757","0","72","62"
"10:35:19.398, 16 maj 2023","8,8","0,0","566 231 040","312 658 560","9 757","0","72","62"
"10:35:20.399, 16 maj 2023","8,4","0,0","566 231 040","342 018 688","9 757","0","72","62"
"10:35:21.400, 16 maj 2023","8,8","0,0","566 231 040","371 378 816","9 757","0","72","62"
"10:35:22.400, 16 maj 2023","9,0","0,0","566 231 040","398 641 792","9 757","0","72","62"
"10:35:23.402, 16 maj 2023","8,6","0,0","566 231 040","428 001 920","9 757","0","72","62"
"10:35:24.402, 16 maj 2023","8,7","0,0","566 231 040","457 362 048","9 757","0","72","62"
"10:35:25.403, 16 maj 2023","8,8","0,0","566 231 040","260 311 552","9 757","0","72","62"
"10:35:26.404, 16 maj 2023","9,0","0,0","566 231 040","289 671 680","9 757","0","72","62"
"10:35:27.406, 16 maj 2023","8,8","0,0","566 231 040","316 934 656","9 757","0","72","62"
"10:35:28.408, 16 maj 2023","8,7","0,0","566 231 040","346 294 784","9 757","0","72","62"
"10:35:29.410, 16 maj 2023","8,5","0,0","566 231 040","375 654 912","9 757","0","72","62"
"10:35:30.412, 16 maj 2023","8,7","0,0","566 231 040","402 917 888","9 757","0","72","62"
"10:35:31.412, 16 maj 2023","8,7","0,0","566 231 040","432 278 016","9 757","0","72","62"
"10:35:32.413, 16 maj 2023","9,0","0,0","566 231 040","461 638 144","9 757","0","72","62"
"10:35:33.414, 16 maj 2023","8,7","0,0","566 231 040","488 901 120","9 757","0","72","62"
"10:35:34.415, 16 maj 2023","8,8","0,0","566 231 040","281 992 544","9 757","0","72","62"
"10:35:35.415, 16 maj 2023","8,5","0,0","566 231 040","309 255 520","9 757","0","72","62"
"10:35:36.416, 16 maj 2023","8,8","0,0","566 231 040","338 615 648","9 757","0","72","62"
"10:35:37.418, 16 maj 2023","8,9","0,0","566 231 040","365 878 624","9 757","0","72","62"
"10:35:38.419, 16 maj 2023","8,6","0,0","566 231 040","395 238 752","9 757","0","72","62"
"10:35:39.421, 16 maj 2023","8,6","0,0","566 231 040","424 598 880","9 757","0","72","62"
"10:35:40.422, 16 maj 2023","8,7","0,0","566 231 040","451 861 856","9 757","0","72","62"
"10:35:41.423, 16 maj 2023","8,8","0,0","566 231 040","481 221 984","9 757","0","72","62"
"10:35:42.423, 16 maj 2023","9,1","0,0","566 231 040","271 266 288","9 757","0","72","62"
"10:35:43.424, 16 maj 2023","8,6","0,0","566 231 040","298 529 264","9 757","0","72","62"
"10:35:44.425, 16 maj 2023","8,6","0,0","566 231 040","327 889 392","9 757","0","72","62"
"10:35:45.426, 16 maj 2023","8,6","0,0","566 231 040","357 249 520","9 757","0","72","62"
"10:35:46.427, 16 maj 2023","8,8","0,0","566 231 040","384 512 496","9 757","0","72","62"
"10:35:47.428, 16 maj 2023","8,9","0,0","566 231 040","418 066 928","9 757","0","37","27"
"10:35:48.430, 16 maj 2023","8,6","0,0","566 231 040","447 427 056","9 757","0","37","27"
"10:35:49.431, 16 maj 2023","8,5","0,0","566 231 040","476 787 184","9 757","0","37","27"
"10:35:50.432, 16 maj 2023","8,7","0,0","566 231 040","262 428 240","9 757","0","37","27"
"10:35:51.432, 16 maj 2023","9,1","0,0","566 231 040","298 079 824","9 757","0","71","61"
"10:35:52.433, 16 maj 2023","8,9","0,0","566 231 040","327 439 952","9 757","0","71","61"
"10:35:53.433, 16 maj 2023","8,7","0,0","566 231 040","354 702 928","9 757","0","71","61"
"10:35:54.434, 16 maj 2023","8,6","0,0","566 231 040","384 063 056","9 757","0","71","61"
"10:35:55.434, 16 maj 2023","8,6","0,0","566 231 040","413 423 184","9 757","0","71","61"
"10:35:56.435, 16 maj 2023","8,8","0,0","566 231 040","442 783 312","9 757","0","71","61"
"10:35:57.436, 16 maj 2023","8,9","0,0","566 231 040","470 046 288","9 757","0","71","61"
"10:35:58.436, 16 maj 2023","8,8","0,0","566 231 040","258 535 816","9 757","0","71","61"
"10:35:59.437, 16 maj 2023","8,7","0,0","566 231 040","287 895 944","9 757","0","71","61"
"10:36:00.438, 16 maj 2023","8,6","0,0","566 231 040","317 256 072","9 757","0","71","61"
"10:36:01.439, 16 maj 2023","8,8","0,0","566 231 040","344 519 048","9 757","0","71","61"
"10:36:02.441, 16 maj 2023","8,8","0,0","566 231 040","373 879 176","9 757","0","71","61"
"10:36:03.443, 16 maj 2023","8,7","0,0","566 231 040","403 239 304","9 757","0","71","61"
"10:36:04.443, 16 maj 2023","8,7","0,0","566 231 040","430 502 280","9 757","0","71","61"
"10:36:05.443, 16 maj 2023","8,6","0,0","566 231 040","459 862 408","9 757","0","71","61"
"10:36:06.444, 16 maj 2023","9,0","0,0","566 231 040","489 222 536","9 757","0","71","61"
"10:36:07.444, 16 maj 2023","8,9","0,0","566 231 040","281 898 264","9 757","0","71","61"
"10:36:08.446, 16 maj 2023","8,7","0,0","566 231 040","309 161 240","9 757","0","71","61"
"10:36:09.446, 16 maj 2023","8,6","0,0","566 231 040","338 521 368","9 757","0","71","61"
"10:36:10.448, 16 maj 2023","8,6","0,0","566 231 040","367 881 496","9 757","0","71","61"
"10:36:11.449, 16 maj 2023","9,0","0,0","566 231 040","395 144 472","9 757","0","71","61"
"10:36:12.449, 16 maj 2023","8,8","0,0","566 231 040","424 504 600","9 757","0","71","61"
"10:36:13.450, 16 maj 2023","8,6","0,0","566 231 040","453 864 728","9 757","0","71","61"
"10:36:14.450, 16 maj 2023","8,4","0,0","566 231 040","481 127 704","9 757","0","71","61"
"10:36:15.450, 16 maj 2023","8,7","0,0","566 231 040","273 102 160","9 757","0","71","61"
"10:36:16.451, 16 maj 2023","9,2","0,0","566 231 040","300 365 136","9 757","0","71","61"
"10:36:17.453, 16 maj 2023","9,4","0,0","566 231 040","329 725 264","9 757","0","71","61"
"10:36:18.453, 16 maj 2023","8,8","0,0","566 231 040","359 085 392","9 757","0","71","61"
"10:36:19.455, 16 maj 2023","8,9","0,0","566 231 040","386 348 368","9 757","0","71","61"
"10:36:20.455, 16 maj 2023","8,6","0,0","566 231 040","415 708 496","9 757","0","71","61"
"10:36:21.457, 16 maj 2023","8,9","0,0","566 231 040","447 165 776","9 757","0","41","31"
"10:36:22.457, 16 maj 2023","8,8","0,0","566 231 040","476 525 904","9 757","0","41","31"
"10:36:23.458, 16 maj 2023","8,9","0,0","566 231 040","268 916 944","9 757","0","41","31"
"10:36:24.460, 16 maj 2023","8,3","0,0","566 231 040","296 179 920","9 757","0","41","31"
"10:36:25.461, 16 maj 2023","8,9","0,0","566 231 040","331 831 504","9 757","0","74","64"
"10:36:26.461, 16 maj 2023","8,8","0,0","566 231 040","361 191 632","9 757","0","74","64"
"10:36:27.462, 16 maj 2023","8,8","0,0","566 231 040","390 551 760","9 757","0","74","64"
"10:36:28.463, 16 maj 2023","8,7","0,0","566 231 040","417 814 736","9 757","0","74","64"
"10:36:29.463, 16 maj 2023","8,6","0,0","566 231 040","447 174 864","9 757","0","74","64"
"10:36:30.465, 16 maj 2023","8,7","0,0","566 231 040","476 534 992","9 757","0","74","64"
"10:36:31.467, 16 maj 2023","9,3","0,0","566 231 040","267 608 832","9 757","0","74","64"
"10:36:32.469, 16 maj 2023","9,1","0,0","566 231 040","294 871 808","9 757","0","74","64"
"10:36:33.471, 16 maj 2023","8,6","0,0","566 231 040","324 231 936","9 757","0","74","64"
"10:36:34.472, 16 maj 2023","8,6","0,0","566 231 040","353 592 064","9 757","0","74","64"
"10:36:35.473, 16 maj 2023","8,4","0,0","566 231 040","382 952 192","9 757","0","74","64"
"10:36:36.474, 16 maj 2023","9,1","0,0","566 231 040","410 215 168","9 757","0","74","64"
"10:36:37.474, 16 maj 2023","8,7","0,0","566 231 040","439 575 296","9 757","0","74","64"
"10:36:38.475, 16 maj 2023","8,6","0,0","566 231 040","468 935 424","9 757","0","74","64"
"10:36:39.476, 16 maj 2023","8,9","0,0","566 231 040","261 255 984","9 757","0","74","64"
"10:36:40.476, 16 maj 2023","8,4","0,0","566 231 040","288 518 960","9 757","0","74","64"
"10:36:41.476, 16 maj 2023","8,8","0,0","566 231 040","317 879 088","9 757","0","74","64"
"10:36:42.477, 16 maj 2023","8,7","0,0","566 231 040","347 239 216","9 757","0","74","64"
"10:36:43.478, 16 maj 2023","8,6","0,0","566 231 040","374 502 192","9 757","0","74","64"
"10:36:44.478, 16 maj 2023","8,6","0,0","566 231 040","403 862 320","9 757","0","74","64"
"10:36:45.478, 16 maj 2023","8,6","0,0","566 231 040","431 125 296","9 757","0","74","64"
"10:36:46.479, 16 maj 2023","8,7","0,0","566 231 040","460 485 424","9 757","0","74","64"
"10:36:47.481, 16 maj 2023","8,8","0,0","566 231 040","489 845 552","9 757","0","74","64"
"10:36:48.481, 16 maj 2023","8,8","0,0","566 231 040","280 333 080","9 757","0","74","64"
"10:36:49.482, 16 maj 2023","8,5","0,0","566 231 040","309 693 208","9 757","0","74","64"
"10:36:50.482, 16 maj 2023","8,6","0,0","566 231 040","339 053 336","9 757","0","74","64"
"10:36:51.484, 16 maj 2023","8,8","0,0","566 231 040","368 413 464","9 757","0","74","64"
"10:36:52.485, 16 maj 2023","8,8","0,0","566 231 040","395 676 440","9 757","0","74","64"
"10:36:53.485, 16 maj 2023","8,6","0,0","566 231 040","422 939 416","9 757","0","74","64"
"10:36:54.486, 16 maj 2023","8,6","0,0","566 231 040","452 299 544","9 757","0","74","64"
"10:36:55.487, 16 maj 2023","8,8","0,0","566 231 040","485 853 976","9 757","0","37","27"
"10:36:56.487, 16 maj 2023","9,2","0,0","566 231 040","275 630 544","9 757","0","37","27"
"10:36:57.488, 16 maj 2023","8,8","0,0","566 231 040","304 990 672","9 757","0","37","27"
"10:36:58.489, 16 maj 2023","7,3","0,0","566 231 040","342 739 408","9 757","0","127","117"
"10:36:59.490, 16 maj 2023","9,3","0,0","566 231 040","365 808 080","9 757","0","127","117"
"10:37:00.491, 16 maj 2023","11,5","0,0","566 231 040","409 848 272","9 757","0","127","117"
"10:37:01.493, 16 maj 2023","10,3","0,0","566 231 040","441 305 552","9 757","0","127","117"
"10:37:02.495, 16 maj 2023","9,1","0,0","566 231 040","470 665 680","9 757","0","127","117"
"10:37:03.495, 16 maj 2023","8,9","0,0","566 231 040","269 500 584","9 757","0","127","117"
"10:37:04.495, 16 maj 2023","8,6","0,0","566 231 040","298 860 712","9 757","0","127","117"
"10:37:05.496, 16 maj 2023","8,8","0,0","566 231 040","328 220 840","9 757","0","127","117"
"10:37:06.497, 16 maj 2023","8,8","0,0","566 231 040","355 483 816","9 757","0","127","117"
"10:37:07.497, 16 maj 2023","8,8","0,0","566 231 040","384 843 944","9 757","0","127","117"
"10:37:08.498, 16 maj 2023","8,7","0,0","566 231 040","414 204 072","9 757","0","127","117"
"10:37:09.500, 16 maj 2023","8,5","0,0","566 231 040","443 564 200","9 757","0","127","117"
"10:37:10.502, 16 maj 2023","8,6","0,0","566 231 040","470 827 176","9 757","0","127","117"
"10:37:11.502, 16 maj 2023","9,1","0,0","566 231 040","283 995 120","9 757","0","127","117"
"10:37:12.503, 16 maj 2023","8,9","0,0","566 231 040","313 355 248","9 757","0","127","117"
"10:37:13.505, 16 maj 2023","8,6","0,0","566 231 040","342 715 376","9 757","0","127","117"
"10:37:14.506, 16 maj 2023","8,6","0,0","566 231 040","369 978 352","9 757","0","127","117"
"10:37:15.507, 16 maj 2023","8,8","0,0","566 231 040","399 338 480","9 757","0","127","117"
"10:37:16.507, 16 maj 2023","8,9","0,0","566 231 040","428 698 608","9 757","0","127","117"
"10:37:17.508, 16 maj 2023","8,9","0,0","566 231 040","458 058 736","9 757","0","127","117"
"10:37:18.509, 16 maj 2023","8,7","0,0","566 231 040","485 321 712","9 757","0","127","117"
"10:37:19.509, 16 maj 2023","8,8","0,0","566 231 040","295 242 352","9 757","0","127","117"
"10:37:20.510, 16 maj 2023","8,6","0,0","566 231 040","322 505 328","9 757","0","127","117"
"10:37:21.510, 16 maj 2023","8,9","0,0","566 231 040","351 865 456","9 757","0","127","117"
"10:37:22.511, 16 maj 2023","8,8","0,0","566 231 040","381 225 584","9 757","0","127","117"
"10:37:23.511, 16 maj 2023","8,7","0,0","566 231 040","410 585 712","9 757","0","127","117"
"10:37:24.513, 16 maj 2023","8,7","0,0","566 231 040","437 848 688","9 757","0","127","117"
"10:37:25.514, 16 maj 2023","8,6","0,0","566 231 040","467 208 816","9 757","0","127","117"
"10:37:26.514, 16 maj 2023","9,1","0,0","566 231 040","276 040 528","9 757","0","127","117"
"10:37:27.514, 16 maj 2023","8,8","0,0","566 231 040","303 303 504","9 757","0","127","117"
"10:37:28.515, 16 maj 2023","8,7","0,0","566 231 040","332 663 632","9 757","0","127","117"
"10:37:29.516, 16 maj 2023","8,6","0,0","566 231 040","362 023 760","9 757","0","127","117"
"10:37:30.517, 16 maj 2023","8,6","0,0","566 231 040","391 383 888","9 757","0","127","117"
"10:37:31.519, 16 maj 2023","9,1","0,0","566 231 040","427 035 472","9 757","0","67","57"
"10:37:32.519, 16 maj 2023","8,8","0,0","566 231 040","456 395 600","9 757","0","37","27"
"10:37:33.519, 16 maj 2023","8,7","0,0","566 231 040","485 755 728","9 757","0","37","27"
"10:37:34.519, 16 maj 2023","9,0","0,0","566 231 040","304 684 856","9 757","0","71","61"
"10:37:35.520, 16 maj 2023","8,4","0,0","566 231 040","331 947 832","9 757","0","71","61"
"10:37:36.522, 16 maj 2023","8,8","0,0","566 231 040","361 307 960","9 757","0","71","61"
"10:37:37.522, 16 maj 2023","8,9","0,0","566 231 040","390 668 088","9 757","0","71","61"
"10:37:38.523, 16 maj 2023","8,6","0,0","566 231 040","417 931 064","9 757","0","71","61"
"10:37:39.524, 16 maj 2023","8,6","0,0","566 231 040","447 291 192","9 757","0","71","61"
"10:37:40.524, 16 maj 2023","8,6","0,0","566 231 040","476 651 320","9 757","0","71","61"
"10:37:41.524, 16 maj 2023","9,1","0,0","566 231 040","277 411 752","9 757","0","71","61"
"10:37:42.526, 16 maj 2023","8,6","0,0","566 231 040","306 771 880","9 757","0","71","61"
"10:37:43.526, 16 maj 2023","8,6","0,0","566 231 040","334 034 856","9 757","0","71","61"
"10:37:44.528, 16 maj 2023","8,6","0,0","566 231 040","363 394 984","9 757","0","71","61"
"10:37:45.528, 16 maj 2023","8,6","0,0","566 231 040","392 755 112","9 757","0","71","61"
"10:37:46.528, 16 maj 2023","8,8","0,0","566 231 040","420 018 088","9 757","0","71","61"
"10:37:47.530, 16 maj 2023","8,7","0,0","566 231 040","449 378 216","9 757","0","71","61"
"10:37:48.531, 16 maj 2023","8,7","0,0","566 231 040","478 738 344","9 757","0","71","61"
"10:37:49.531, 16 maj 2023","8,6","0,0","566 231 040","273 702 384","9 757","0","71","61"
"10:37:50.532, 16 maj 2023","8,6","0,0","566 231 040","300 965 360","9 757","0","71","61"
"10:37:51.532, 16 maj 2023","8,7","0,0","566 231 040","330 325 488","9 757","0","71","61"
"10:37:52.532, 16 maj 2023","8,7","0,0","566 231 040","359 685 616","9 757","0","71","61"
"10:37:53.534, 16 maj 2023","8,7","0,0","566 231 040","386 948 592","9 757","0","71","61"
"10:37:54.534, 16 maj 2023","8,5","0,0","566 231 040","416 308 720","9 757","0","71","61"
"10:37:55.534, 16 maj 2023","8,7","0,0","566 231 040","445 668 848","9 757","0","71","61"
"10:37:56.535, 16 maj 2023","9,0","0,0","566 231 040","472 931 824","9 757","0","71","61"
"10:37:57.535, 16 maj 2023","8,8","0,0","566 231 040","267 616 496","9 757","0","71","61"
"10:37:58.535, 16 maj 2023","8,7","0,0","566 231 040","296 976 624","9 757","0","71","61"
"10:37:59.536, 16 maj 2023","9,1","0,0","566 231 040","324 239 600","9 757","0","71","61"
"10:38:00.537, 16 maj 2023","8,9","0,0","566 231 040","353 599 728","9 757","0","71","61"
"10:38:01.537, 16 maj 2023","8,8","0,0","566 231 040","382 959 856","9 757","0","71","61"
"10:38:02.538, 16 maj 2023","8,9","0,0","566 231 040","410 222 832","9 757","0","71","61"
"10:38:03.539, 16 maj 2023","8,7","0,0","566 231 040","439 582 960","9 757","0","71","61"
"10:38:04.541, 16 maj 2023","8,6","0,0","566 231 040","471 040 240","9 757","0","37","27"
"10:38:05.541, 16 maj 2023","8,7","0,0","566 231 040","262 893 072","9 757","0","37","27"
"10:38:06.541, 16 maj 2023","9,0","0,0","566 231 040","290 156 048","9 757","0","37","27"
"10:38:07.542, 16 maj 2023","9,1","0,0","566 231 040","327 904 784","9 757","0","75","65"
"10:38:08.542, 16 maj 2023","8,5","0,0","566 231 040","357 264 912","9 757","0","75","65"
"10:38:09.544, 16 maj 2023","8,6","0,0","566 231 040","384 527 888","9 757","0","75","65"
"10:38:10.544, 16 maj 2023","8,6","0,0","566 231 040","413 888 016","9 757","0","75","65"
"10:38:11.545, 16 maj 2023","8,8","0,0","566 231 040","443 248 144","9 757","0","75","65"
"10:38:12.545, 16 maj 2023","8,8","0,0","566 231 040","470 511 120","9 757","0","75","65"
"10:38:13.546, 16 maj 2023","8,8","0,0","566 231 040","263 997 280","9 757","0","75","65"
"10:38:14.547, 16 maj 2023","8,6","0,0","566 231 040","291 260 256","9 757","0","75","65"
"10:38:15.547, 16 maj 2023","8,5","0,0","566 231 040","320 620 384","9 757","0","75","65"
"10:38:16.548, 16 maj 2023","8,9","0,0","566 231 040","349 980 512","9 757","0","75","65"
"10:38:17.549, 16 maj 2023","8,7","0,0","566 231 040","377 243 488","9 757","0","75","65"
"10:38:18.550, 16 maj 2023","8,6","0,0","566 231 040","406 603 616","9 757","0","75","65"
"10:38:19.550, 16 maj 2023","8,7","0,0","566 231 040","435 963 744","9 757","0","75","65"
"10:38:20.552, 16 maj 2023","8,6","0,0","566 231 040","463 226 720","9 757","0","75","65"
"10:38:21.552, 16 maj 2023","9,1","0,0","566 231 040","259 811 232","9 757","0","75","65"
"10:38:22.552, 16 maj 2023","9,1","0,0","566 231 040","287 074 208","9 757","0","75","65"
