time,cpu,gc,size,used,classes,classes_shared,live,daemon
"19:55:42.045, 15 maj 2023","10,3","0,0","480 247 808","308 416 872","13 808","0","122","118"
"19:55:43.045, 15 maj 2023","9,1","0,0","480 247 808","344 068 456","13 808","0","122","118"
"19:55:44.047, 15 maj 2023","9,7","0,0","480 247 808","100 860 864","13 808","0","122","118"
"19:55:45.048, 15 maj 2023","9,5","0,0","480 247 808","138 609 600","13 808","0","122","118"
"19:55:46.048, 15 maj 2023","9,7","0,0","480 247 808","176 358 336","13 808","0","122","118"
"19:55:47.050, 15 maj 2023","9,8","0,0","480 247 808","214 107 072","13 808","0","122","118"
"19:55:48.051, 15 maj 2023","10,7","0,0","480 247 808","247 661 504","13 808","0","122","118"
"19:55:49.051, 15 maj 2023","9,0","0,0","480 247 808","285 410 240","13 808","0","122","118"
"19:55:50.052, 15 maj 2023","9,4","0,0","480 247 808","323 158 976","13 808","0","122","118"
"19:55:51.052, 15 maj 2023","9,3","0,0","480 247 808","358 810 560","13 808","0","122","118"
"19:55:52.052, 15 maj 2023","9,2","0,0","480 247 808","113 318 184","13 808","0","122","118"
"19:55:53.053, 15 maj 2023","9,8","0,0","480 247 808","151 066 920","13 808","0","122","118"
"19:55:54.053, 15 maj 2023","9,0","0,0","480 247 808","188 815 656","13 808","0","122","118"
"19:55:55.054, 15 maj 2023","10,4","0,0","480 247 808","224 467 240","13 808","0","122","118"
"19:55:56.054, 15 maj 2023","10,1","0,0","480 247 808","262 215 976","13 808","0","122","118"
"19:55:57.055, 15 maj 2023","10,2","0,0","480 247 808","299 964 712","13 808","0","122","118"
"19:55:58.055, 15 maj 2023","10,3","0,0","480 247 808","337 713 448","13 808","0","122","118"
"19:55:59.056, 15 maj 2023","10,6","0,0","480 247 808","94 367 976","13 808","0","122","118"
"19:56:00.057, 15 maj 2023","9,7","0,0","480 247 808","127 922 408","13 808","0","122","118"
"19:56:01.058, 15 maj 2023","10,2","0,0","480 247 808","165 671 144","13 808","0","122","118"
"19:56:02.058, 15 maj 2023","9,4","0,0","480 247 808","203 419 880","13 808","0","122","118"
"19:56:03.060, 15 maj 2023","10,8","0,0","480 247 808","239 071 464","13 808","0","122","118"
"19:56:04.061, 15 maj 2023","9,6","0,0","480 247 808","276 820 200","13 808","0","122","118"
"19:56:05.062, 15 maj 2023","9,1","0,0","480 247 808","314 568 936","13 808","0","122","118"
"19:56:06.062, 15 maj 2023","11,0","0,0","480 247 808","352 317 672","13 808","0","122","118"
"19:56:07.063, 15 maj 2023","9,9","0,1","480 247 808","100 749 224","13 808","0","122","118"
"19:56:08.063, 15 maj 2023","4,9","0,0","480 247 808","115 429 288","13 808","0","122","118"
"19:56:09.065, 15 maj 2023","10,1","0,0","480 247 808","153 178 024","13 808","0","122","118"
"19:56:10.065, 15 maj 2023","11,1","0,0","480 247 808","197 218 216","13 808","0","122","118"
"19:56:11.065, 15 maj 2023","15,2","0,0","480 247 808","258 035 624","13 808","0","122","118"
"19:56:12.066, 15 maj 2023","10,1","0,0","480 247 808","295 784 360","13 808","0","122","118"
"19:56:13.066, 15 maj 2023","9,6","0,0","480 247 808","331 435 944","13 808","0","122","118"
"19:56:14.067, 15 maj 2023","11,4","0,0","480 247 808","86 120 664","13 808","0","122","118"
"19:56:15.067, 15 maj 2023","10,2","0,0","480 247 808","123 869 400","13 808","0","122","118"
"19:56:16.070, 15 maj 2023","12,4","0,0","480 247 808","159 520 984","13 808","0","122","118"
"19:56:17.071, 15 maj 2023","10,7","0,0","480 247 808","199 366 872","13 808","0","122","118"
"19:56:18.071, 15 maj 2023","10,3","0,0","480 247 808","235 018 456","13 808","0","122","118"
"19:56:19.072, 15 maj 2023","10,0","0,0","480 247 808","272 767 192","13 808","0","122","118"
"19:56:20.073, 15 maj 2023","11,7","0,0","480 247 808","310 515 928","13 808","0","122","118"
"19:56:21.074, 15 maj 2023","10,6","0,0","480 247 808","346 167 512","13 808","0","122","118"
"19:56:22.075, 15 maj 2023","9,6","0,0","480 247 808","100 910 600","13 808","0","122","118"
"19:56:23.077, 15 maj 2023","10,7","0,0","480 247 808","138 659 336","13 808","0","122","118"
"19:56:24.079, 15 maj 2023","10,1","0,0","480 247 808","176 408 072","13 808","0","122","118"
"19:56:25.081, 15 maj 2023","9,4","0,0","480 247 808","214 156 808","13 808","0","122","118"
"19:56:26.081, 15 maj 2023","10,2","0,0","480 247 808","249 808 392","13 808","0","122","118"
"19:56:27.082, 15 maj 2023","9,6","0,0","480 247 808","287 557 128","13 808","0","122","118"
"19:56:28.082, 15 maj 2023","11,3","0,0","480 247 808","325 305 864","13 808","0","122","118"
"19:56:29.083, 15 maj 2023","10,6","0,0","480 247 808","360 957 448","13 808","0","122","118"
"19:56:30.084, 15 maj 2023","9,0","0,0","480 247 808","117 891 768","13 808","0","122","118"
"19:56:31.084, 15 maj 2023","9,2","0,0","480 247 808","153 543 352","13 808","0","122","118"
"19:56:32.086, 15 maj 2023","9,7","0,0","480 247 808","191 292 088","13 808","0","122","118"
"19:56:33.086, 15 maj 2023","10,2","0,0","480 247 808","229 040 824","13 808","0","122","118"
"19:56:34.087, 15 maj 2023","11,0","0,0","480 247 808","264 692 408","13 808","0","122","118"
"19:56:35.088, 15 maj 2023","9,9","0,0","480 247 808","302 441 144","13 808","0","122","118"
"19:56:36.089, 15 maj 2023","9,6","0,0","480 247 808","338 092 728","13 808","0","122","118"
"19:56:37.090, 15 maj 2023","11,2","0,0","480 247 808","94 906 232","13 808","0","122","118"
"19:56:38.090, 15 maj 2023","9,8","0,0","480 247 808","132 654 968","13 808","0","122","118"
"19:56:39.091, 15 maj 2023","9,6","0,0","480 247 808","168 306 552","13 808","0","122","118"
"19:56:40.092, 15 maj 2023","10,8","0,0","480 247 808","206 055 288","13 808","0","122","118"
"19:56:41.093, 15 maj 2023","10,1","0,0","480 247 808","243 804 024","13 808","0","122","118"
"19:56:42.094, 15 maj 2023","10,9","0,0","480 247 808","281 552 760","13 808","0","122","118"
"19:56:43.096, 15 maj 2023","9,8","0,0","480 247 808","317 204 344","13 808","0","122","118"
"19:56:44.097, 15 maj 2023","9,2","0,0","480 247 808","354 953 080","13 808","0","122","118"
"19:56:45.097, 15 maj 2023","9,9","0,0","480 247 808","107 286 536","13 808","0","122","118"
"19:56:46.099, 15 maj 2023","9,7","0,0","480 247 808","145 035 272","13 808","0","122","118"
"19:56:47.099, 15 maj 2023","10,7","0,0","480 247 808","180 686 856","13 808","0","122","118"
"19:56:48.100, 15 maj 2023","10,6","0,0","480 247 808","218 435 592","13 808","0","122","118"
"19:56:49.100, 15 maj 2023","11,3","0,0","480 247 808","254 087 176","13 808","0","122","118"
"19:56:50.103, 15 maj 2023","9,7","0,0","480 247 808","291 835 912","13 808","0","122","118"
"19:56:51.104, 15 maj 2023","9,7","0,0","480 247 808","329 584 648","13 808","0","122","118"
"19:56:52.106, 15 maj 2023","11,2","0,0","480 247 808","86 329 224","13 808","0","122","118"
